League	Year	GameDate	GameID	BoxScoreURL	PlayByPlayURL	HomeNameFull	HomeName3	AwayNameFull	AwayName3	HaveBoxScore	HavePlayByPlay	AnalyzedPlayByPlay
NBA	2010 playoffs	2010-05-05	20100505SASPHX	http://www.nba.com/games/20100505/SASPHX/boxscore.html	http://www.nba.com/games/20100505/SASPHX/gameinfo.html	Phoenix Suns	PHX	San Antonio Spurs	SAS	NULL	2010-05-05 23:56:51	2010-05-05 23:57:15
NBA	2010 playoffs	2010-05-06	20100506ATLORL	http://www.nba.com/games/20100506/ATLORL/boxscore.html	http://www.nba.com/games/20100506/ATLORL/gameinfo.html	Orlando Magic	ORL	Atlanta Hawks	ATL	NULL	2010-05-06 23:20:15	2010-05-06 23:21:28
NBA	2010 playoffs	2010-05-07	20100507CLEBOS	http://www.nba.com/games/20100507/CLEBOS/boxscore.html	http://www.nba.com/games/20100507/CLEBOS/gameinfo.html	Boston Celtics	BOS	Cleveland Cavaliers	CLE	NULL	2010-05-08 16:16:24	2010-05-08 16:32:21
NBA	2010 playoffs	2010-05-07	20100507PHXSAS	http://www.nba.com/games/20100507/PHXSAS/boxscore.html	http://www.nba.com/games/20100507/PHXSAS/gameinfo.html	San Antonio Spurs	SAS	Phoenix Suns	PHX	NULL	2010-05-08 16:16:31	2010-05-08 16:32:29
NBA	2010 playoffs	2010-05-08	20100508LALUTA	http://www.nba.com/games/20100508/LALUTA/boxscore.html	http://www.nba.com/games/20100508/LALUTA/gameinfo.html	Utah Jazz	UTA	Los Angeles Lakers	LAL	NULL	2010-05-09 07:43:30	2010-05-09 08:05:36
NBA	2010 playoffs	2010-05-08	20100508ORLATL	http://www.nba.com/games/20100508/ORLATL/boxscore.html	http://www.nba.com/games/20100508/ORLATL/gameinfo.html	Atlanta Hawks	ATL	Orlando Magic	ORL	NULL	2010-05-09 07:43:37	2010-05-09 08:07:11
NBA	2010 playoffs	2010-05-09	20100509CLEBOS	http://www.nba.com/games/20100509/CLEBOS/boxscore.html	http://www.nba.com/games/20100509/CLEBOS/gameinfo.html	Boston Celtics	BOS	Cleveland Cavaliers	CLE	NULL	2010-05-09 21:31:21	2010-05-09 22:36:10
NBA	2010 playoffs	2010-05-09	20100509PHXSAS	http://www.nba.com/games/20100509/PHXSAS/boxscore.html	http://www.nba.com/games/20100509/PHXSAS/gameinfo.html	San Antonio Spurs	SAS	Phoenix Suns	PHX	NULL	2010-05-09 22:47:00	2010-05-09 22:47:24
NBA	2010 playoffs	2010-05-10	20100510LALUTA	http://www.nba.com/games/20100510/LALUTA/boxscore.html	http://www.nba.com/games/20100510/LALUTA/gameinfo.html	Utah Jazz	UTA	Los Angeles Lakers	LAL	NULL	2010-05-11 06:33:57	2010-05-11 06:36:11
NBA	2010 playoffs	2010-05-10	20100510ORLATL	http://www.nba.com/games/20100510/ORLATL/boxscore.html	http://www.nba.com/games/20100510/ORLATL/gameinfo.html	Atlanta Hawks	ATL	Orlando Magic	ORL	NULL	2010-05-10 23:17:31	2010-05-10 23:20:13
NBA	2010 playoffs	2010-05-11	20100511BOSCLE	http://www.nba.com/games/20100511/BOSCLE/boxscore.html	http://www.nba.com/games/20100511/BOSCLE/gameinfo.html	Cleveland Cavaliers	CLE	Boston Celtics	BOS	NULL	2010-05-11 23:46:46	2010-05-11 23:59:10
NBA	2010 playoffs	2010-05-13	20100513CLEBOS	http://www.nba.com/games/20100513/CLEBOS/boxscore.html	http://www.nba.com/games/20100513/CLEBOS/gameinfo.html	Boston Celtics	BOS	Cleveland Cavaliers	CLE	NULL	2010-05-14 00:03:45	2010-05-14 00:15:11
NBA	2010 playoffs	2010-05-16	20100516BOSORL	http://www.nba.com/games/20100516/BOSORL/boxscore.html	http://www.nba.com/games/20100516/BOSORL/gameinfo.html	Orlando Magic	ORL	Boston Celtics	BOS	NULL	2010-05-16 21:53:26	2010-05-16 22:56:02
NBA	2010 playoffs	2010-05-17	20100517PHXLAL	http://www.nba.com/games/20100517/PHXLAL/boxscore.html	http://www.nba.com/games/20100517/PHXLAL/gameinfo.html	Los Angeles Lakers	LAL	Phoenix Suns	PHX	NULL	2010-05-17 23:43:13	2010-05-17 23:44:06
NBA	2010 playoffs	2010-05-18	20100518BOSORL	http://www.nba.com/games/20100518/BOSORL/boxscore.html	http://www.nba.com/games/20100518/BOSORL/gameinfo.html	Orlando Magic	ORL	Boston Celtics	BOS	NULL	2010-05-19 00:14:59	2010-05-19 00:36:50
NBA	2010 playoffs	2010-05-19	20100519PHXLAL	http://www.nba.com/games/20100519/PHXLAL/boxscore.html	http://www.nba.com/games/20100519/PHXLAL/gameinfo.html	Los Angeles Lakers	LAL	Phoenix Suns	PHX	NULL	2010-05-19 23:41:32	2010-05-19 23:42:28
NBA	2010 playoffs	2010-05-22	20100522ORLBOS	http://www.nba.com/games/20100522/ORLBOS/boxscore.html	http://www.nba.com/games/20100522/ORLBOS/gameinfo.html	Boston Celtics	BOS	Orlando Magic	ORL	NULL	2010-05-23 08:06:28	2010-05-23 08:15:24
NBA	2010 playoffs	2010-05-23	20100523LALPHX	http://www.nba.com/games/20100523/LALPHX/boxscore.html	http://www.nba.com/games/20100523/LALPHX/gameinfo.html	Phoenix Suns	PHX	Los Angeles Lakers	LAL	NULL	2010-05-23 23:14:10	2010-05-23 23:15:46
NBA	2010 playoffs	2010-05-24	20100524ORLBOS	http://www.nba.com/games/20100524/ORLBOS/boxscore.html	http://www.nba.com/games/20100524/ORLBOS/gameinfo.html	Boston Celtics	BOS	Orlando Magic	ORL	NULL	2010-05-24 23:44:08	2010-05-24 23:52:47
NBA	2010 playoffs	2010-05-25	20100525LALPHX	http://www.nba.com/games/20100525/LALPHX/boxscore.html	http://www.nba.com/games/20100525/LALPHX/gameinfo.html	Phoenix Suns	PHX	Los Angeles Lakers	LAL	NULL	2010-05-26 00:03:05	2010-05-26 00:08:47
NBA	2010 playoffs	2010-05-26	20100526BOSORL	http://www.nba.com/games/20100526/BOSORL/boxscore.html	http://www.nba.com/games/20100526/BOSORL/gameinfo.html	Orlando Magic	ORL	Boston Celtics	BOS	NULL	2010-05-26 23:31:38	2010-05-26 23:40:56
NBA	2010 playoffs	2010-05-27	20100527PHXLAL	http://www.nba.com/games/20100527/PHXLAL/boxscore.html	http://www.nba.com/games/20100527/PHXLAL/gameinfo.html	Los Angeles Lakers	LAL	Phoenix Suns	PHX	NULL	2010-05-27 23:42:19	2010-05-27 23:46:10
NBA	2010 playoffs	2010-05-28	20100528ORLBOS	http://www.nba.com/games/20100528/ORLBOS/boxscore.html	http://www.nba.com/games/20100528/ORLBOS/gameinfo.html	Boston Celtics	BOS	Orlando Magic	ORL	NULL	2010-05-29 16:50:55	2010-05-29 17:02:43
NBA	2010 playoffs	2010-05-29	20100529LALPHX	http://www.nba.com/games/20100529/LALPHX/boxscore.html	http://www.nba.com/games/20100529/LALPHX/gameinfo.html	Phoenix Suns	PHX	Los Angeles Lakers	LAL	NULL	2010-05-29 23:28:51	2010-05-29 23:29:26
NBA	2010 playoffs	2010-06-03	20100603BOSLAL	http://www.nba.com/games/20100603/BOSLAL/boxscore.html	http://www.nba.com/games/20100603/BOSLAL/gameinfo.html	Los Angeles Lakers	LAL	Boston Celtics	BOS	NULL	2010-06-03 23:57:33	2010-06-04 00:08:18
NBA	2010 playoffs	2010-06-06	20100606BOSLAL	http://www.nba.com/games/20100606/BOSLAL/boxscore.html	http://www.nba.com/games/20100606/BOSLAL/gameinfo.html	Los Angeles Lakers	LAL	Boston Celtics	BOS	NULL	2010-06-06 23:12:08	2010-06-06 23:22:25
NBA	2010 playoffs	2010-06-08	20100608LALBOS	http://www.nba.com/games/20100608/LALBOS/boxscore.html	http://www.nba.com/games/20100608/LALBOS/gameinfo.html	Boston Celtics	BOS	Los Angeles Lakers	LAL	NULL	2010-06-09 00:09:20	2010-06-09 00:41:31
NBA	2010 playoffs	2010-06-10	20100610LALBOS	http://www.nba.com/games/20100610/LALBOS/boxscore.html	http://www.nba.com/games/20100610/LALBOS/gameinfo.html	Boston Celtics	BOS	Los Angeles Lakers	LAL	NULL	2010-06-11 00:16:46	2010-06-11 00:26:04
NBA	2010 playoffs	2010-06-13	20100613LALBOS	http://www.nba.com/games/20100613/LALBOS/boxscore.html	http://www.nba.com/games/20100613/LALBOS/gameinfo.html	Boston Celtics	BOS	Los Angeles Lakers	LAL	NULL	2010-06-13 23:49:09	2010-06-13 23:55:36
NBA	2010 playoffs	2010-06-15	20100615BOSLAL	http://www.nba.com/games/20100615/BOSLAL/boxscore.html	http://www.nba.com/games/20100615/BOSLAL/gameinfo.html	Los Angeles Lakers	LAL	Boston Celtics	BOS	NULL	2010-06-15 23:41:02	2010-06-15 23:53:29
NBA	2010 playoffs	2010-06-17	20100617BOSLAL	http://www.nba.com/games/20100617/BOSLAL/boxscore.html	http://www.nba.com/games/20100617/BOSLAL/gameinfo.html	Los Angeles Lakers	LAL	Boston Celtics	BOS	NULL	2010-06-17 23:57:26	2010-06-18 00:14:19
