PlayerID	PlayerTrueName	PlayerTeams	SimpleMin	SimplePossFor	SimplePossOpp	SimplePointsFor	SimplePointsOpp	SimpleOffRtg	SimpleDefRtg	SimpleOverallRtg	SimpleORebFor	SimpleORebOpp	SimpleDRebFor	SimpleDRebOpp	SimpleORebRate	SimpleDRebRate	WeightedMinOffCourt	WeightedPossForOffCourt	WeightedPossOppOffCourt	WeightedPointsForOffCourt	WeightedPointsOppOffCourt	WeightedOffRtgOffCourt	WeightedDefRtgOffCourt	WeightedOverallRtgOffCourt	WeightedORebForOffCourt	WeightedORebOppOffCourt	WeightedDRebForOffCourt	WeightedDRebOppOffCourt	WeightedORebRateOffCourt	WeightedDRebRateOffCourt	WeightedOverallRtgOnCourt	WeightedORebRateOnCourt	WeightedDRebRateOnCourt	WeightedOverallRtgOnCourtMinusOffCourt	WeightedORebRateOnCourtMinusOffCourt	WeightedDRebRateOnCourtMinusOffCourt	AdjustedPM	AdjustedPMStdErr
40	Mohammed, Nazr	CHA	47.7833	84	81	96	106	114.286	130.864	-16.5785	17	13	26	25	0.404762	0.666667	144.2167	257	260	246	273	95.7198	105	-9.2802	46	51	98	94	0.3286	0.6577	-16.5785	0.404762	0.666667	-7.2983	0.0762	0.009	-6.43706	3.54496
45	Redd, Michael	MIL	0.0000	0	0	0	0	NULL	NULL	NULL	0	0	0	0	NULL	NULL	336.0000	602	604	630	656	104.651	108.609	-3.95811	117	126	208	225	0.342105	0.622755	NULL	NULL	NULL	NULL	NULL	NULL	-10.776	4.15144
49	Bogut, Andrew	MIL	0.0000	0	0	0	0	NULL	NULL	NULL	0	0	0	0	NULL	NULL	336.0000	602	604	630	656	104.651	108.609	-3.95811	117	126	208	225	0.342105	0.622755	NULL	NULL	NULL	NULL	NULL	NULL	9.76234	3.57758
51	Magloire, Jamaal	MIA	4.5000	9	9	13	8	144.444	88.8889	55.5556	0	2	4	3	0	0.666667	235.5000	443	443	425	471	95.9368	106.321	-10.3837	73	64	149	162	0.3106	0.6995	55.5556	0	0.666667	65.9393	-0.3106	-0.0328	NULL	NULL
54	Korver, Kyle	UTA	210.1833	417	423	481	486	115.348	114.894	0.454105	75	72	126	130	0.365854	0.636364	269.8167	527	526	590	607	111.954	115.399	-3.4448	103	104	179	188	0.354	0.6325	0.454105	0.365854	0.636364	3.8989	0.0119	0.0039	1.51685	3.18747
55	Williams, Mo	CLE	410.9333	800	804	887	842	110.875	104.726	6.14863	118	144	306	273	0.30179	0.68	117.0667	220	221	215	246	97.7273	111.312	-13.5849	40	41	69	85	0.32	0.6273	6.14863	0.30179	0.68	19.7335	-0.0182	0.0527	-4.09314	2.69589
56	Gadzuric, Dan	MIL	76.1000	141	145	141	140	100	96.5517	3.44828	26	32	51	48	0.351351	0.614458	259.9000	461	459	489	516	106.074	112.418	-6.3445	91	94	157	177	0.3396	0.6255	3.44828	0.351351	0.614458	9.7928	0.0118	-0.011	7.25581	4.54343
59	Salmons, John	MIL	285.0167	506	505	537	541	106.126	107.129	-1.00223	104	98	180	194	0.348993	0.647482	50.9833	96	99	93	115	96.875	116.162	-19.2866	13	28	28	31	0.2955	0.5	-1.00223	0.348993	0.647482	18.2844	0.0535	0.1475	-0.885759	2.19731
60	Bell, Charlie	MIL	8.1500	19	19	22	26	115.789	136.842	-21.0526	2	3	3	4	0.333333	0.5	327.8500	583	585	608	630	104.288	107.692	-3.4041	115	123	205	221	0.3423	0.625	-21.0526	0.333333	0.5	-17.6485	-0.009	-0.125	-2.64206	2.85678
61	Ollie, Kevin	OKC	5.4500	10	10	6	13	60	130	-70	0	4	3	7	0	0.428571	282.5500	535	535	557	560	104.112	104.673	-0.5607	102	106	196	204	0.3333	0.649	-70	0	0.428571	-69.4393	-0.3333	-0.2204	NULL	NULL
63	Smith, J.R.	DEN	159.2333	328	322	358	372	109.146	115.528	-6.38161	61	62	108	108	0.360947	0.635294	128.7667	253	254	298	291	117.787	114.567	3.2196	44	37	78	80	0.3548	0.6783	-6.38161	0.360947	0.635294	-9.6012	0.0061	-0.043	-2.56372	2.89969
65	Miller, Brad	CHI	92.6500	176	176	182	212	103.409	120.455	-17.0455	23	24	65	70	0.247312	0.730337	147.3500	290	289	303	319	104.483	110.381	-5.8979	61	42	100	110	0.3567	0.7042	-17.0455	0.247312	0.730337	-11.1476	-0.1094	0.0261	-1.42109	2.8269
68	Bibby, Mike	ATL	292.4167	517	512	565	573	109.284	111.914	-2.62973	87	103	180	189	0.315217	0.636042	235.5833	429	433	419	486	97.669	112.24	-14.5712	107	81	146	163	0.3963	0.6432	-2.62973	0.315217	0.636042	11.9415	-0.0811	-0.0072	-3.56919	3.17595
73	Andersen, Chris	DEN	115.7333	225	225	255	259	113.333	115.111	-1.77778	45	45	76	73	0.381356	0.628099	172.2667	356	351	401	404	112.64	115.1	-2.4593	60	54	110	115	0.3429	0.6707	-1.77778	0.381356	0.628099	0.6815	0.0385	-0.0426	8.30025	3.22921
83	Bass, Brandon	ORL	42.2667	77	77	93	84	120.779	109.091	11.6883	13	11	25	25	0.342105	0.694444	634.7333	1143	1140	1259	1147	110.149	100.614	9.5347	209	206	433	397	0.3449	0.6776	11.6883	0.342105	0.694444	2.1536	-0.0028	0.0168	-3.41568	3.55689
85	Price, Ronnie	UTA	89.5500	165	172	190	186	115.152	108.14	7.01198	33	33	66	57	0.366667	0.666667	390.4500	779	777	881	907	113.094	116.731	-3.6373	145	143	239	261	0.3571	0.6257	7.01198	0.366667	0.666667	10.6493	0.0096	0.041	-2.56165	4.01628
86	Johnson, Joe	ATL	440.4667	778	781	820	842	105.398	107.811	-2.41204	161	146	278	292	0.355408	0.65566	87.5333	168	164	164	217	97.619	132.317	-34.698	33	38	48	60	0.3548	0.5581	-2.41204	0.355408	0.65566	32.286	0.0006	0.0976	-1.05756	3.58501
88	Pachulia, Zaza	ATL	160.6167	290	297	280	349	96.5517	117.508	-20.9567	69	62	85	101	0.405882	0.578231	367.3833	656	648	704	710	107.317	109.568	-2.2508	125	122	241	251	0.3324	0.6639	-20.9567	0.405882	0.578231	-18.7059	0.0735	-0.0857	-1.22441	3.81541
90	Richardson, Jason	PHX	529.6500	1015	1018	1213	1183	119.507	116.208	3.29914	175	178	360	328	0.347913	0.669145	234.9167	425	432	490	445	115.294	103.009	12.2849	95	87	147	156	0.3785	0.6282	3.29914	0.347913	0.669145	-8.9858	-0.0306	0.0409	-1.70669	3.013
93	Foyle, Adonal	ORL	0.0000	0	0	0	0	NULL	NULL	NULL	0	0	0	0	NULL	NULL	677.0000	1220	1217	1352	1231	110.82	101.15	9.6693	222	217	458	422	0.34472	0.678519	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
94	Smith, Josh	ATL	392.1500	693	693	719	780	103.752	112.554	-8.80231	140	129	245	265	0.345679	0.65508	135.8500	253	252	265	279	104.743	110.714	-5.9712	54	55	81	87	0.383	0.5956	-8.80231	0.345679	0.65508	-2.8311	-0.0373	0.0595	1.17793	3.15225
97	Williams, Marvin	ATL	344.7500	611	614	631	696	103.273	113.355	-10.0817	116	121	211	226	0.339181	0.635542	183.2500	335	331	353	363	105.373	109.668	-4.2945	78	63	115	126	0.3824	0.6461	-10.0817	0.339181	0.635542	-5.7872	-0.0432	-0.0106	-4.42088	2.73442
98	Pietrus, Mickael	ORL	281.7667	496	498	535	495	107.863	99.3976	8.46531	99	92	198	186	0.347368	0.682759	395.2333	724	719	817	736	112.845	102.364	10.4809	123	125	260	236	0.3426	0.6753	8.46531	0.347368	0.682759	-2.0156	0.0048	0.0075	-8.30655	3.25947
103	Fisher, Derek	LAL	751.1500	1421	1416	1635	1560	115.06	110.169	4.89033	279	272	515	477	0.369048	0.654384	349.4167	643	641	678	666	105.443	103.9	1.5431	134	124	232	231	0.3671	0.6517	4.89033	0.369048	0.654384	3.3472	0.0019	0.0027	-3.44808	4.22586
109	Ivey, Royal	MIL	10.6500	21	22	23	28	109.524	127.273	-17.7489	3	5	6	6	0.333333	0.545455	325.3500	581	582	607	628	104.475	107.904	-3.4287	114	121	202	219	0.3423	0.6254	-17.7489	0.333333	0.545455	-14.3202	-0.009	-0.0799	NULL	NULL
110	Hinrich, Kirk	CHI	196.4667	385	388	385	443	100	114.175	-14.1753	57	60	137	153	0.271429	0.695431	43.5333	81	77	100	88	123.457	114.286	9.1711	27	6	28	27	0.5	0.8235	-14.1753	0.271429	0.695431	-23.3464	-0.2286	-0.1281	-3.69817	2.73856
111	Wallace, Gerald	CHA	163.6333	291	292	307	331	105.498	113.356	-7.85788	50	58	102	97	0.340136	0.6375	28.3667	50	49	35	48	70	97.9592	-27.9592	13	6	22	22	0.3714	0.7857	-7.85788	0.340136	0.6375	20.1013	-0.0313	-0.1482	2.29013	3.20463
115	Brezec, Primoz	MIL	25.4500	47	46	44	49	93.617	106.522	-12.9047	11	11	19	17	0.392857	0.633333	310.5500	555	558	586	607	105.586	108.781	-3.1958	106	115	189	208	0.3376	0.6217	-12.9047	0.392857	0.633333	-9.7089	0.0553	0.0116	NULL	NULL
118	Chandler, Tyson	CHA	59.9833	102	99	106	100	103.922	101.01	2.91147	25	18	42	36	0.409836	0.7	132.0167	239	242	236	279	98.7448	115.289	-16.5445	38	46	82	83	0.314	0.6406	2.91147	0.409836	0.7	19.456	0.0958	0.0594	-5.6671	3.11043
122	Deng, Luol	CHI	202.6167	396	393	422	453	106.566	115.267	-8.70152	75	54	137	147	0.337838	0.717277	37.3833	70	72	63	78	90	108.333	-18.3333	9	12	28	33	0.2143	0.7	-8.70152	0.337838	0.717277	9.6318	0.1235	0.0173	4.83779	3.11326
125	Thomas, Tim	DAL	0.0000	0	0	0	0	NULL	NULL	NULL	0	0	0	0	NULL	NULL	288.0000	534	531	557	560	104.307	105.461	-1.15428	94	96	199	196	0.324138	0.674576	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
126	Felton, Raymond	CHA	129.5333	240	239	241	287	100.417	120.084	-19.667	40	46	78	85	0.32	0.629032	62.4667	101	102	101	92	100	90.1961	9.8039	23	18	46	34	0.4035	0.7188	-19.667	0.32	0.629032	-29.4709	-0.0835	-0.0898	0.35457	3.56852
128	Carroll, Matt	DAL	4.7167	8	9	5	7	62.5	77.7778	-15.2778	1	4	2	6	0.142857	0.333333	283.2833	526	522	552	553	104.943	105.939	-0.9957	93	92	197	190	0.3286	0.6817	-15.2778	0.142857	0.333333	-14.2821	-0.1857	-0.3484	NULL	NULL
130	Allen, Malik	DEN	11.0667	23	22	26	27	113.043	122.727	-9.68379	6	6	6	7	0.461538	0.5	276.9333	558	554	630	636	112.903	114.801	-1.8982	99	93	180	181	0.3536	0.6593	-9.68379	0.461538	0.5	-7.7856	0.1079	-0.1593	NULL	NULL
132	Okur, Mehmet	UTA	11.0000	23	22	32	31	139.13	140.909	-1.77866	2	1	6	7	0.222222	0.857143	469.0000	921	927	1039	1062	112.812	114.563	-1.7509	176	175	299	311	0.3614	0.6308	-1.77866	0.222222	0.857143	-0.0278	-0.1392	0.2263	0.770944	3.33304
136	Kirilenko, Andrei	UTA	29.5000	52	58	58	71	111.538	122.414	-10.8753	16	12	17	20	0.444444	0.586207	450.5000	892	891	1013	1022	113.565	114.703	-1.1376	162	164	288	298	0.3522	0.6372	-10.8753	0.444444	0.586207	-9.7377	0.0922	-0.051	-1.64968	2.97508
137	Collins, Jarron	PHX	115.3000	210	213	213	237	101.429	111.268	-9.83903	32	24	77	75	0.299065	0.762376	649.2667	1230	1237	1490	1391	121.138	112.45	8.6887	238	241	430	409	0.3679	0.6408	-9.83903	0.299065	0.762376	-18.5277	-0.0688	0.1216	NULL	NULL
139	Williams, Deron	UTA	398.0333	795	795	898	930	112.956	116.981	-4.02516	142	149	248	270	0.34466	0.624685	81.9667	149	154	173	163	116.107	105.844	10.2632	36	27	57	48	0.4286	0.6786	-4.02516	0.34466	0.624685	-14.2884	-0.0839	-0.0539	5.24334	3.81071
140	Brown, Devin	CHI	2.2500	5	5	5	2	100	40	60	1	0	3	3	0.25	1	237.7500	461	460	480	529	104.121	115	-10.8785	83	66	162	177	0.3192	0.7105	60	0.25	1	70.8785	-0.0692	0.2895	-2.74564	3.63624
143	O'Neal, Jermaine	MIA	116.6167	213	212	187	216	87.7934	101.887	-14.0934	40	27	69	85	0.32	0.71875	123.3833	239	240	251	263	105.021	109.583	-4.5624	33	39	84	80	0.292	0.6829	-14.0934	0.32	0.71875	-9.531	0.028	0.0359	-3.01068	3.15608
145	Artest, Ron	LAL	835.4667	1568	1568	1809	1714	115.37	109.311	6.05867	310	306	566	528	0.369928	0.649083	265.1000	496	489	504	512	101.613	104.703	-3.0906	103	90	181	180	0.364	0.6679	6.05867	0.369928	0.649083	9.1493	0.0059	-0.0188	3.78579	2.4442
147	Jackson, Stephen	CHA	155.9333	280	274	268	312	95.7143	113.869	-18.1543	52	54	101	96	0.351351	0.651613	36.0667	61	67	74	67	121.312	100	21.3115	11	10	23	23	0.3235	0.697	-18.1543	0.351351	0.651613	-39.4658	0.0279	-0.0454	-0.454782	2.58392
148	Stevenson, DeShawn	DAL	6.2667	12	12	5	9	41.6667	75	-33.3333	1	4	3	9	0.1	0.428571	281.7333	522	519	552	551	105.747	106.166	-0.4186	93	92	196	187	0.3321	0.6806	-33.3333	0.1	0.428571	-32.9147	-0.2321	-0.252	-7.25112	3.42282
149	Howard, Dwight	ORL	497.0500	892	890	992	912	111.211	102.472	8.73885	168	154	337	300	0.358974	0.686354	179.9500	328	327	360	319	109.756	97.5535	12.2026	54	63	121	122	0.3068	0.6576	8.73885	0.358974	0.686354	-3.4637	0.0522	0.0288	10.1285	4.55747
158	Nelson, Jameer	ORL	479.4833	885	871	975	877	110.169	100.689	9.48063	156	142	328	301	0.341357	0.697872	197.5167	335	346	377	354	112.537	102.312	10.2252	66	75	130	121	0.3529	0.6341	9.48063	0.341357	0.697872	-0.7446	-0.0115	0.0638	1.23547	5.17726
166	Allen, Ray	BOS	924.9833	1717	1709	1828	1767	106.465	103.394	3.07097	302	313	624	606	0.332599	0.665955	232.0167	431	439	425	420	98.6079	95.672	2.9359	61	76	149	159	0.2773	0.6622	3.07097	0.332599	0.665955	0.1351	0.0553	0.0038	6.61567	3.25384
168	Petro, Johan	DEN	44.8667	89	89	105	102	117.978	114.607	3.37079	11	22	27	27	0.289474	0.55102	243.1333	492	487	551	561	111.992	115.195	-3.2032	94	77	159	161	0.3686	0.6737	3.37079	0.289474	0.55102	6.574	-0.0791	-0.1227	NULL	NULL
170	Lewis, Rashard	ORL	512.2500	929	918	1045	901	112.487	98.1481	14.3384	160	171	351	325	0.329897	0.672414	164.7500	291	299	307	330	105.498	110.368	-4.8696	62	46	107	97	0.3899	0.6993	14.3384	0.329897	0.672414	19.208	-0.06	-0.0269	0.838885	3.23749
172	Collison, Nick	OKC	128.7333	240	242	268	235	111.667	97.1074	14.5592	44	41	92	77	0.363636	0.691729	159.2667	305	303	295	338	96.7213	111.551	-14.8298	58	69	107	134	0.3021	0.608	14.5592	0.363636	0.691729	29.389	0.0615	0.0837	4.69589	3.05623
173	Ridnour, Luke	MIL	121.1833	221	220	213	233	96.3801	105.909	-9.529	47	56	68	82	0.364341	0.548387	214.8167	381	384	417	423	109.449	110.156	-0.7074	70	70	140	143	0.3286	0.6667	-9.529	0.364341	0.548387	-8.8216	0.0357	-0.1183	-4.08336	3.0341
174	Murray, Ronald (Flip)	CHI	97.3833	181	178	207	214	114.365	120.225	-5.86008	45	26	61	64	0.412844	0.701149	142.6167	285	287	278	317	97.5439	110.453	-12.9091	39	40	104	116	0.2516	0.7222	-5.86008	0.412844	0.701149	7.049	0.1612	-0.0211	1.12355	2.40622
186	Bryant, Kobe	LAL	919.3500	1734	1726	1970	1873	113.61	108.517	5.09335	349	328	608	586	0.373262	0.649573	181.2167	330	331	343	353	103.939	106.646	-2.7071	64	68	139	122	0.3441	0.6715	5.09335	0.373262	0.649573	7.8004	0.0292	-0.0219	8.43917	3.24757
187	Odom, Lamar	LAL	663.9333	1243	1236	1415	1328	113.837	107.443	6.39412	253	233	440	429	0.370968	0.653789	436.6333	821	821	898	898	109.379	109.379	0	160	163	307	279	0.3645	0.6532	6.39412	0.370968	0.653789	6.3941	0.0065	0.0006	1.25023	3.13086
193	Vujacic, Sasha	LAL	75.8667	137	142	141	135	102.92	95.0704	7.84929	35	24	57	53	0.397727	0.703704	1024.7000	1927	1915	2172	2091	112.714	109.191	3.5235	378	372	690	655	0.3659	0.6497	7.84929	0.397727	0.703704	4.3258	0.0318	0.054	-2.62391	3.67799
194	Bynum, Andrew	LAL	561.0500	1017	1026	1121	1129	110.226	110.039	0.187169	199	194	385	351	0.361818	0.66494	539.5167	1047	1031	1192	1097	113.849	106.402	7.4475	214	202	362	357	0.3748	0.6418	0.187169	0.361818	0.66494	-7.2603	-0.013	0.0231	-4.83149	3.16554
196	Williams, Jason	ORL	192.1167	327	335	360	336	110.092	100.299	9.79324	63	73	128	119	0.346154	0.636816	484.8833	893	882	992	895	111.086	101.474	9.6123	159	144	330	303	0.3442	0.6962	9.79324	0.346154	0.636816	0.1809	0.002	-0.0594	0.587565	5.45687
197	Gasol, Pau	LAL	909.8667	1726	1715	1943	1847	112.572	107.697	4.87563	344	332	624	589	0.368703	0.65272	190.7000	338	342	370	379	109.467	110.819	-1.3513	69	64	123	119	0.367	0.6578	4.87563	0.368703	0.65272	6.2269	0.0017	-0.0051	-1.70237	3.29513
201	Haslem, Udonis	MIA	141.6667	269	265	256	287	95.1673	108.302	-13.1346	43	43	86	99	0.302817	0.666667	98.3333	183	187	182	192	99.4536	102.674	-3.2202	30	23	67	66	0.3125	0.7444	-13.1346	0.302817	0.666667	-9.9144	-0.0097	-0.0777	-10.1781	3.28356
203	O'Neal, Shaquille	CLE	243.2333	471	471	491	504	104.246	107.006	-2.76008	72	70	182	168	0.3	0.722222	284.7667	549	554	611	584	111.293	105.415	5.8781	86	115	193	190	0.3116	0.6266	-2.76008	0.3	0.722222	-8.6382	-0.0116	0.0956	-7.62122	2.81802
204	Wade, Dwyane	MIA	209.8500	404	400	396	432	98.0198	108	-9.9802	63	59	132	145	0.302885	0.691099	30.1500	48	52	42	47	87.5	90.3846	-2.8846	10	7	21	20	0.3333	0.75	-9.9802	0.302885	0.691099	-7.0956	-0.0304	-0.0589	16.2722	3.30974
214	Wright, Dorell	MIA	111.4667	205	209	198	208	96.5854	99.5215	-2.93617	38	35	81	74	0.339286	0.698276	128.5333	247	243	240	271	97.166	111.523	-14.3566	35	31	72	91	0.2778	0.699	-2.93617	0.339286	0.698276	11.4204	0.0615	-0.0007	7.1096	3.36098
218	Warrick, Hakim	CHI	30.9333	61	59	62	67	101.639	113.559	-11.92	14	9	21	25	0.358974	0.7	209.0667	405	406	423	464	104.444	114.286	-9.8413	70	57	144	155	0.3111	0.7164	-11.92	0.358974	0.7	-2.0787	0.0479	-0.0164	-5.66785	2.7127
220	Krstic, Nenad	OKC	129.2167	247	244	231	272	93.5223	111.475	-17.9531	49	52	85	111	0.30625	0.620438	158.7833	298	301	332	301	111.409	100	11.4094	53	58	114	100	0.3464	0.6628	-17.9531	0.30625	0.620438	-29.3625	-0.0401	-0.0424	-4.73442	3.54303
221	Jefferson, Richard	SAS	333.7667	625	629	657	687	105.12	109.221	-4.10099	113	101	228	231	0.328488	0.693009	146.2333	286	281	304	308	106.294	109.608	-3.3148	46	53	100	105	0.3046	0.6536	-4.10099	0.328488	0.693009	-0.7862	0.0239	0.0394	-0.498631	2.44407
222	Kidd, Jason	DAL	243.3000	445	446	474	466	106.517	104.484	2.03255	81	81	169	159	0.3375	0.676	44.7000	89	85	83	94	93.2584	110.588	-17.3298	13	15	30	37	0.26	0.6667	2.03255	0.3375	0.676	19.3623	0.0775	0.0093	3.08227	3.38305
223	Collins, Jason	ATL	9.6000	19	18	17	20	89.4737	111.111	-21.6374	5	6	7	9	0.357143	0.538462	518.4000	927	927	967	1039	104.315	112.082	-7.767	189	178	319	343	0.3553	0.6419	-21.6374	0.357143	0.538462	-13.8704	0.0018	-0.1034	NULL	NULL
224	Carter, Vince	ORL	479.5333	864	864	964	866	111.574	100.231	11.3426	152	144	325	295	0.340045	0.692964	197.4667	356	353	388	365	108.989	103.399	5.5893	70	73	133	127	0.3553	0.6456	11.3426	0.340045	0.692964	5.7533	-0.0153	0.0474	1.58306	3.05482
237	Richardson, Quentin	MIA	148.6500	288	288	269	322	93.4028	111.806	-18.4028	40	35	88	110	0.266667	0.715447	91.3500	164	164	169	157	103.049	95.7317	7.3171	33	31	65	55	0.375	0.6771	-18.4028	0.266667	0.715447	-25.7199	-0.1083	0.0383	-0.114629	2.94786
