GameID	StartTime	EndTime	ElapsedTime	ElapsedSecs	HomePlayer1ID	HomePlayer2ID	HomePlayer3ID	HomePlayer4ID	HomePlayer5ID	AwayPlayer1ID	AwayPlayer2ID	AwayPlayer3ID	AwayPlayer4ID	AwayPlayer5ID	HomePlayer1Name	HomePlayer2Name	HomePlayer3Name	HomePlayer4Name	HomePlayer5Name	AwayPlayer1Name	AwayPlayer2Name	AwayPlayer3Name	AwayPlayer4Name	AwayPlayer5Name	StartScoreHome	StartScoreAway	EndScoreHome	EndScoreAway	PointsScoredHome	PointsScoredAway	PlusMinusHome	PlusMinusAway	PossessionsHome	PossessionsAway	OffensiveRtgHome	OffensiveRtgAway	OverallRtgHomevsAway	OverallRtgAwayvsHome	OffensiveReboundsHome	OffensiveReboundsAway	DefensiveReboundsHome	DefensiveReboundsAway	OffensiveReboundingRateHome	OffensiveReboundingRateAway	DefensiveReboundingRateHome	DefensiveReboundingRateAway
20110416INDCHI	00:00:14	00:00:00	00:00:14	14	755	617	122	2	686	841	92	155	662	762	Rose	Brewer	Deng	Thomas	Noah	Collison	Dunleavy	Granger	McRoberts	Hibbert	104	99	104	99	0	0	0	0	0	1	NULL	0	NULL	NULL	0	2	1	0	NULL	0.666667	0.333333	NULL
20110416PHIMIA	00:48:00	00:39:58	00:08:02	482	68	204	260	319	258	849	837	52	167	719	Bibby	Wade	James	Bosh	Ilgauskas	Holiday	Meeks	Iguodala	Brand	Hawes	0	0	12	25	12	25	-13	13	13	13	92.3077	192.308	-100	100	4	1	2	5	0.444444	0.333333	0.666667	0.555556
20110416PHIMIA	00:39:58	00:38:56	00:01:02	62	68	204	10	260	700	849	837	52	167	719	Bibby	Wade	Jones	James	Anthony	Holiday	Meeks	Iguodala	Brand	Hawes	12	25	17	25	5	0	5	-5	3	2	166.667	0	166.667	-166.667	0	0	2	1	0	0	1	1
20110416PHIMIA	00:38:56	00:36:52	00:02:04	124	68	209	10	260	700	281	837	52	681	167	Bibby	Miller	Jones	James	Anthony	Williams	Meeks	Iguodala	Young	Brand	17	25	17	29	0	4	-4	4	3	4	0	100	-100	100	0	3	0	3	0	1	0	1
20110416PHIMIA	00:36:52	00:36:27	00:00:25	25	773	209	10	260	700	281	921	52	681	167	Chalmers	Miller	Jones	James	Anthony	Williams	Turner	Iguodala	Young	Brand	17	29	19	29	2	0	2	-2	2	1	100	0	100	-100	0	0	1	1	0	0	1	1
20110416PHIMIA	00:36:27	00:36:00	00:00:27	27	773	209	10	260	700	849	281	921	112	167	Chalmers	Miller	Jones	James	Anthony	Holiday	Williams	Turner	Nocioni	Brand	19	29	19	31	0	2	-2	2	1	1	0	200	-200	200	0	0	0	0	NULL	NULL	NULL	NULL
20110416PHIMIA	00:36:00	00:34:24	00:01:36	96	773	10	260	319	700	281	921	112	681	719	Chalmers	Jones	James	Bosh	Anthony	Williams	Turner	Nocioni	Young	Hawes	19	31	25	33	6	2	4	-4	3	3	200	66.6667	133.333	-133.333	1	0	2	0	1	0	1	0
20110416PHIMIA	00:34:24	00:33:51	00:00:33	33	773	10	260	319	700	849	921	112	681	719	Chalmers	Jones	James	Bosh	Anthony	Holiday	Turner	Nocioni	Young	Hawes	25	33	26	33	1	0	1	-1	1	1	100	0	100	-100	1	0	0	0	1	NULL	NULL	0
20110416PHIMIA	00:33:51	00:33:30	00:00:21	21	773	204	10	319	700	849	921	112	681	719	Chalmers	Wade	Jones	Bosh	Anthony	Holiday	Turner	Nocioni	Young	Hawes	26	33	29	33	3	0	3	-3	1	1	300	0	300	-300	0	0	1	0	NULL	0	1	NULL
20110416PHIMIA	00:33:30	00:30:50	00:02:40	160	773	204	10	319	700	849	837	112	681	167	Chalmers	Wade	Jones	Bosh	Anthony	Holiday	Meeks	Nocioni	Young	Brand	29	33	35	36	6	3	3	-3	4	4	150	75	75	-75	2	0	3	1	0.666667	0	1	0.333333
20110416PHIMIA	00:30:50	00:30:12	00:00:38	38	773	204	260	319	700	849	837	52	681	167	Chalmers	Wade	James	Bosh	Anthony	Holiday	Meeks	Iguodala	Young	Brand	35	36	36	38	1	2	-1	1	2	2	50	100	-50	50	0	0	0	0	NULL	NULL	NULL	NULL
20110416PHIMIA	00:30:12	00:27:37	00:02:35	155	773	204	260	319	700	849	281	52	681	167	Chalmers	Wade	James	Bosh	Anthony	Holiday	Williams	Iguodala	Young	Brand	36	38	45	38	9	0	9	-9	4	4	225	0	225	-225	0	0	3	1	0	0	1	1
20110416PHIMIA	00:27:37	00:26:38	00:00:59	59	773	204	10	260	700	849	281	52	681	167	Chalmers	Wade	Jones	James	Anthony	Holiday	Williams	Iguodala	Young	Brand	45	38	48	42	3	4	-1	1	2	2	150	200	-50	50	2	0	0	0	1	NULL	NULL	0
20110416PHIMIA	00:26:38	00:25:52	00:00:46	46	773	204	260	319	700	849	281	52	681	167	Chalmers	Wade	James	Bosh	Anthony	Holiday	Williams	Iguodala	Young	Brand	48	42	50	45	2	3	-1	1	1	1	200	300	-100	100	1	0	0	0	1	NULL	NULL	0
20110416PHIMIA	00:25:52	00:25:04	00:00:48	48	773	204	260	319	700	849	281	921	681	167	Chalmers	Wade	James	Bosh	Anthony	Holiday	Williams	Turner	Young	Brand	50	45	50	49	0	4	-4	4	1	2	0	200	-200	200	0	2	0	1	0	1	0	1
20110416PHIMIA	00:25:04	00:24:06	00:00:58	58	773	204	260	319	700	849	281	921	681	144	Chalmers	Wade	James	Bosh	Anthony	Holiday	Williams	Turner	Young	Battie	50	49	54	49	4	0	4	-4	2	2	200	0	200	-200	2	0	1	0	1	0	1	0
20110416PHIMIA	00:24:06	00:24:00	00:00:06	6	773	204	10	260	319	849	281	921	112	681	Chalmers	Wade	Jones	James	Bosh	Holiday	Williams	Turner	Nocioni	Young	54	49	54	49	0	0	0	0	1	0	0	NULL	NULL	NULL	0	0	0	0	NULL	NULL	NULL	NULL
20110416PHIMIA	00:24:00	00:22:02	00:01:58	118	68	204	260	319	258	849	837	52	167	719	Bibby	Wade	James	Bosh	Ilgauskas	Holiday	Meeks	Iguodala	Brand	Hawes	54	49	58	51	4	2	2	-2	3	3	133.333	66.6667	66.6667	-66.6667	0	0	2	1	0	0	1	1
20110416PHIMIA	00:22:02	00:15:26	00:06:36	396	68	204	260	319	258	849	837	52	167	789	Bibby	Wade	James	Bosh	Ilgauskas	Holiday	Meeks	Iguodala	Brand	Speights	58	51	74	60	16	9	7	-7	12	12	133.333	75	58.3333	-58.3333	1	1	7	2	0.333333	0.125	0.875	0.666667
20110416PHIMIA	00:15:26	00:13:46	00:01:40	100	68	204	10	260	258	849	281	52	167	789	Bibby	Wade	Jones	James	Ilgauskas	Holiday	Williams	Iguodala	Brand	Speights	74	60	76	62	2	2	0	0	3	4	66.6667	50	16.6667	-16.6667	0	0	2	1	0	0	1	1
20110416PHIMIA	00:13:46	00:13:19	00:00:27	27	773	68	10	260	700	849	281	52	681	789	Chalmers	Bibby	Jones	James	Anthony	Holiday	Williams	Iguodala	Young	Speights	76	62	78	64	2	2	0	0	1	1	200	200	0	0	0	0	0	0	NULL	NULL	NULL	NULL
20110416PHIMIA	00:13:19	00:12:00	00:01:19	79	773	68	10	260	700	849	281	921	681	789	Chalmers	Bibby	Jones	James	Anthony	Holiday	Williams	Turner	Young	Speights	78	64	80	69	2	5	-3	3	3	2	66.6667	250	-183.333	183.333	0	0	0	1	0	NULL	NULL	1
20110416PHIMIA	00:12:00	00:09:36	00:02:24	144	773	10	260	319	700	281	921	112	681	789	Chalmers	Jones	James	Bosh	Anthony	Williams	Turner	Nocioni	Young	Speights	80	69	82	71	2	2	0	0	5	4	40	50	-10	10	2	0	2	1	0.666667	0	1	0.333333
20110416PHIMIA	00:09:36	00:07:20	00:02:16	136	773	204	10	319	700	281	52	112	681	167	Chalmers	Wade	Jones	Bosh	Anthony	Williams	Iguodala	Nocioni	Young	Brand	82	71	84	75	2	4	-2	2	3	3	66.6667	133.333	-66.6666	66.6666	1	3	1	1	0.5	0.75	0.25	0.5
20110416PHIMIA	00:07:20	00:05:13	00:02:07	127	773	10	260	319	700	849	281	52	681	167	Chalmers	Jones	James	Bosh	Anthony	Holiday	Williams	Iguodala	Young	Brand	84	75	88	79	4	4	0	0	3	4	133.333	100	33.3333	-33.3333	1	2	2	0	1	0.5	0.5	0
20110416PHIMIA	00:05:13	00:03:58	00:01:15	75	68	10	260	319	700	849	281	52	681	167	Bibby	Jones	James	Bosh	Anthony	Holiday	Williams	Iguodala	Young	Brand	88	79	88	85	0	6	-6	6	2	2	0	300	-300	300	2	0	0	2	0.5	NULL	NULL	0.5
20110416PHIMIA	00:03:58	00:03:17	00:00:41	41	68	204	260	319	700	849	837	52	681	167	Bibby	Wade	James	Bosh	Anthony	Holiday	Meeks	Iguodala	Young	Brand	88	85	88	85	0	0	0	0	1	1	0	0	0	0	0	2	0	1	0	1	0	1
20110416PHIMIA	00:03:17	00:00:33	00:02:44	164	68	204	10	260	319	849	837	52	681	167	Bibby	Wade	Jones	James	Bosh	Holiday	Meeks	Iguodala	Young	Brand	88	85	94	89	6	4	2	-2	6	5	100	80	20	-20	0	1	4	4	0	0.2	0.8	1
