League	Year	UnitPlayer1ID	UnitPlayer2ID	UnitPlayer3ID	UnitPlayer4ID	UnitPlayer5ID	OpponentPlayer1ID	OpponentPlayer2ID	OpponentPlayer3ID	OpponentPlayer4ID	OpponentPlayer5ID	UnitPlayer1Name	UnitPlayer2Name	UnitPlayer3Name	UnitPlayer4Name	UnitPlayer5Name	OpponentPlayer1Name	OpponentPlayer2Name	OpponentPlayer3Name	OpponentPlayer4Name	OpponentPlayer5Name	Observations	ElapsedSecs	PossessionsUnit	PossessionsOpponent	PointsScoredUnit	PointsScoredOpponent	OffensiveRtgUnit	OffensiveRtgOpponent	OverallRtgUnitVsOpponent	OverallRtgOpponentVsUnit	OffensiveReboundsUnit	OffensiveReboundsOpponent	DefensiveReboundsUnit	DefensiveReboundsOpponent	OffensiveReboundingRateUnit	OffensiveReboundingRateOpponent	DefensiveReboundingRateUnit	DefensiveReboundingRateOpponent
NBA	2010 playoffs	8	16	486	537	653	793	24	221	275	26	Nash, Steve	Barbosa, Leandro	Hill, Grant	Stoudemire, Amare	Amundson, Louis	Hill, George	Ginobili, Manu	Jefferson, Richard	McDyess, Antonio	Duncan, Tim	1	15	0	1	0	0	NULL	0	NULL	NULL	0	0	0	1	0	NULL	NULL	1
NBA	2010 playoffs	8	16	486	537	653	793	622	24	275	26	Nash, Steve	Barbosa, Leandro	Hill, Grant	Stoudemire, Amare	Amundson, Louis	Hill, George	Mason, Roger	Ginobili, Manu	McDyess, Antonio	Duncan, Tim	1	45	2	1	3	0	150	0	150	-150	0	1	1	0	NULL	0.5	0.5	NULL
NBA	2010 playoffs	8	16	486	653	137	31	606	736	607	23	Nash, Steve	Barbosa, Leandro	Hill, Grant	Amundson, Louis	Collins, Jarron	Miller, Andre	Roy, Brandon	Batum, Nicolas	Aldridge, LaMarcus	Camby, Marcus	1	98	3	3	3	2	100	66.6667	33.3333	-33.3333	0	2	2	1	0	0.5	0.5	1
NBA	2010 playoffs	8	16	486	699	537	30	24	221	330	858	Nash, Steve	Barbosa, Leandro	Hill, Grant	Dudley, Jared	Stoudemire, Amare	Parker, Tony	Ginobili, Manu	Jefferson, Richard	Bonner, Matt	Blair, DeJuan	1	12	0	1	0	0	NULL	0	NULL	NULL	0	1	0	1	0	1	0	1
NBA	2010 playoffs	8	16	486	699	537	30	793	24	221	26	Nash, Steve	Barbosa, Leandro	Hill, Grant	Dudley, Jared	Stoudemire, Amare	Parker, Tony	Hill, George	Ginobili, Manu	Jefferson, Richard	Duncan, Tim	1	19	0	0	0	0	NULL	NULL	NULL	NULL	1	0	0	0	1	NULL	NULL	0
NBA	2010 playoffs	8	16	486	699	537	30	793	24	330	26	Nash, Steve	Barbosa, Leandro	Hill, Grant	Dudley, Jared	Stoudemire, Amare	Parker, Tony	Hill, George	Ginobili, Manu	Bonner, Matt	Duncan, Tim	1	78	3	3	3	3	100	100	0	0	0	1	1	1	0	0.5	0.5	1
NBA	2010 playoffs	8	16	486	699	537	30	793	24	330	275	Nash, Steve	Barbosa, Leandro	Hill, Grant	Dudley, Jared	Stoudemire, Amare	Parker, Tony	Hill, George	Ginobili, Manu	Bonner, Matt	McDyess, Antonio	1	109	3	3	5	4	166.667	133.333	33.3333	-33.3333	0	0	0	0	NULL	NULL	NULL	NULL
NBA	2010 playoffs	8	16	486	699	537	30	793	24	330	858	Nash, Steve	Barbosa, Leandro	Hill, Grant	Dudley, Jared	Stoudemire, Amare	Parker, Tony	Hill, George	Ginobili, Manu	Bonner, Matt	Blair, DeJuan	1	22	1	1	2	2	200	200	0	0	0	0	0	0	NULL	NULL	NULL	NULL
NBA	2010 playoffs	8	16	699	537	362	31	606	736	607	304	Nash, Steve	Barbosa, Leandro	Dudley, Jared	Stoudemire, Amare	Frye, Channing	Miller, Andre	Roy, Brandon	Batum, Nicolas	Aldridge, LaMarcus	Howard, Juwan	1	70	1	1	0	0	0	0	0	0	0	2	1	0	NULL	0.666667	0.333333	NULL
NBA	2010 playoffs	8	16	699	537	362	31	735	606	356	304	Nash, Steve	Barbosa, Leandro	Dudley, Jared	Stoudemire, Amare	Frye, Channing	Miller, Andre	Bayless, Jerryd	Roy, Brandon	Webster, Martell	Howard, Juwan	1	61	1	1	0	0	0	0	0	0	1	1	0	1	0.5	1	0	0.5
NBA	2010 playoffs	8	16	699	537	362	103	186	145	187	197	Nash, Steve	Barbosa, Leandro	Dudley, Jared	Stoudemire, Amare	Frye, Channing	Fisher, Derek	Bryant, Kobe	Artest, Ron	Odom, Lamar	Gasol, Pau	2	139	4	4	8	7	200	175	25	-25	2	1	1	0	1	0.5	0.5	0
NBA	2010 playoffs	8	16	699	537	362	103	560	186	187	197	Nash, Steve	Barbosa, Leandro	Dudley, Jared	Stoudemire, Amare	Frye, Channing	Fisher, Derek	Brown, Shannon	Bryant, Kobe	Odom, Lamar	Gasol, Pau	2	129	5	5	4	4	80	80	0	0	0	2	2	3	0	0.5	0.5	1
NBA	2010 playoffs	8	16	699	537	362	575	560	186	187	197	Nash, Steve	Barbosa, Leandro	Dudley, Jared	Stoudemire, Amare	Frye, Channing	Farmar, Jordan	Brown, Shannon	Bryant, Kobe	Odom, Lamar	Gasol, Pau	1	79	3	2	5	3	166.667	150	16.6667	-16.6667	0	0	0	0	NULL	NULL	NULL	NULL
NBA	2010 playoffs	8	16	699	537	362	735	734	356	304	23	Nash, Steve	Barbosa, Leandro	Dudley, Jared	Stoudemire, Amare	Frye, Channing	Bayless, Jerryd	Fernandez, Rudy	Webster, Martell	Howard, Juwan	Camby, Marcus	1	23	1	0	2	0	200	NULL	NULL	NULL	0	0	0	0	NULL	NULL	NULL	NULL
NBA	2010 playoffs	8	16	699	537	362	793	24	221	330	858	Nash, Steve	Barbosa, Leandro	Dudley, Jared	Stoudemire, Amare	Frye, Channing	Hill, George	Ginobili, Manu	Jefferson, Richard	Bonner, Matt	Blair, DeJuan	1	155	4	5	7	4	175	80	95	-95	0	2	2	1	0	0.5	0.5	1
NBA	2010 playoffs	8	16	699	537	653	30	366	24	330	26	Nash, Steve	Barbosa, Leandro	Dudley, Jared	Stoudemire, Amare	Amundson, Louis	Parker, Tony	Bogans, Keith	Ginobili, Manu	Bonner, Matt	Duncan, Tim	1	54	2	2	2	2	100	100	0	0	0	0	1	1	0	0	1	1
NBA	2010 playoffs	8	16	699	537	653	30	366	24	330	858	Nash, Steve	Barbosa, Leandro	Dudley, Jared	Stoudemire, Amare	Amundson, Louis	Parker, Tony	Bogans, Keith	Ginobili, Manu	Bonner, Matt	Blair, DeJuan	1	34	2	2	2	4	100	200	-100	100	1	0	0	0	1	NULL	NULL	0
NBA	2010 playoffs	8	16	699	653	362	30	793	622	330	858	Nash, Steve	Barbosa, Leandro	Dudley, Jared	Amundson, Louis	Frye, Channing	Parker, Tony	Hill, George	Mason, Roger	Bonner, Matt	Blair, DeJuan	1	84	4	4	6	4	150	100	50	-50	0	0	1	2	0	0	1	1
NBA	2010 playoffs	8	16	699	653	362	103	186	145	187	197	Nash, Steve	Barbosa, Leandro	Dudley, Jared	Amundson, Louis	Frye, Channing	Fisher, Derek	Bryant, Kobe	Artest, Ron	Odom, Lamar	Gasol, Pau	1	28	1	0	0	1	0	NULL	NULL	NULL	0	0	0	1	0	NULL	NULL	1
NBA	2010 playoffs	8	16	699	653	362	103	560	186	145	197	Nash, Steve	Barbosa, Leandro	Dudley, Jared	Amundson, Louis	Frye, Channing	Fisher, Derek	Brown, Shannon	Bryant, Kobe	Artest, Ron	Gasol, Pau	1	38	1	2	0	2	0	100	-100	100	0	0	0	1	0	NULL	NULL	1
NBA	2010 playoffs	8	16	699	653	362	575	560	145	187	197	Nash, Steve	Barbosa, Leandro	Dudley, Jared	Amundson, Louis	Frye, Channing	Farmar, Jordan	Brown, Shannon	Artest, Ron	Odom, Lamar	Gasol, Pau	1	9	0	0	0	0	NULL	NULL	NULL	NULL	1	0	0	0	1	NULL	NULL	0
NBA	2010 playoffs	8	16	699	653	362	735	356	736	304	23	Nash, Steve	Barbosa, Leandro	Dudley, Jared	Amundson, Louis	Frye, Channing	Bayless, Jerryd	Webster, Martell	Batum, Nicolas	Howard, Juwan	Camby, Marcus	1	15	1	1	2	0	200	0	200	-200	0	0	0	0	NULL	NULL	NULL	NULL
NBA	2010 playoffs	8	16	699	653	362	735	606	356	607	852	Nash, Steve	Barbosa, Leandro	Dudley, Jared	Amundson, Louis	Frye, Channing	Bayless, Jerryd	Roy, Brandon	Webster, Martell	Aldridge, LaMarcus	Cunningham, Dante	1	17	0	1	0	0	NULL	0	NULL	NULL	0	0	1	0	NULL	0	1	NULL
NBA	2010 playoffs	8	16	699	653	362	735	606	356	852	304	Nash, Steve	Barbosa, Leandro	Dudley, Jared	Amundson, Louis	Frye, Channing	Bayless, Jerryd	Roy, Brandon	Webster, Martell	Cunningham, Dante	Howard, Juwan	1	50	4	3	3	2	75	66.6667	8.33333	-8.33333	1	0	1	1	0.5	0	1	0.5
NBA	2010 playoffs	8	16	699	653	362	735	734	356	304	23	Nash, Steve	Barbosa, Leandro	Dudley, Jared	Amundson, Louis	Frye, Channing	Bayless, Jerryd	Fernandez, Rudy	Webster, Martell	Howard, Juwan	Camby, Marcus	2	67	3	3	5	2	166.667	66.6667	100	-100	0	1	1	1	0	0.5	0.5	1
NBA	2010 playoffs	8	16	699	653	362	735	734	356	736	23	Nash, Steve	Barbosa, Leandro	Dudley, Jared	Amundson, Louis	Frye, Channing	Bayless, Jerryd	Fernandez, Rudy	Webster, Martell	Batum, Nicolas	Camby, Marcus	1	137	4	4	2	2	50	50	0	0	2	1	3	3	0.4	0.25	0.75	0.6
NBA	2010 playoffs	8	16	699	653	362	735	734	356	736	304	Nash, Steve	Barbosa, Leandro	Dudley, Jared	Amundson, Louis	Frye, Channing	Bayless, Jerryd	Fernandez, Rudy	Webster, Martell	Batum, Nicolas	Howard, Juwan	1	13	0	1	0	2	NULL	200	NULL	NULL	0	0	0	0	NULL	NULL	NULL	NULL
NBA	2010 playoffs	8	90	486	362	137	31	606	736	607	23	Nash, Steve	Richardson, Jason	Hill, Grant	Frye, Channing	Collins, Jarron	Miller, Andre	Roy, Brandon	Batum, Nicolas	Aldridge, LaMarcus	Camby, Marcus	1	90	3	3	3	2	100	66.6667	33.3333	-33.3333	0	0	2	1	0	0	1	1
NBA	2010 playoffs	8	90	486	362	137	31	735	606	607	23	Nash, Steve	Richardson, Jason	Hill, Grant	Frye, Channing	Collins, Jarron	Miller, Andre	Bayless, Jerryd	Roy, Brandon	Aldridge, LaMarcus	Camby, Marcus	1	85	2	2	2	0	100	0	100	-100	2	0	1	0	1	0	1	0
NBA	2010 playoffs	8	90	486	362	137	735	606	356	607	23	Nash, Steve	Richardson, Jason	Hill, Grant	Frye, Channing	Collins, Jarron	Bayless, Jerryd	Roy, Brandon	Webster, Martell	Aldridge, LaMarcus	Camby, Marcus	1	19	0	1	0	3	NULL	300	NULL	NULL	0	0	0	0	NULL	NULL	NULL	NULL
NBA	2010 playoffs	8	90	486	537	137	30	24	221	275	26	Nash, Steve	Richardson, Jason	Hill, Grant	Stoudemire, Amare	Collins, Jarron	Parker, Tony	Ginobili, Manu	Jefferson, Richard	McDyess, Antonio	Duncan, Tim	5	1346	45	43	36	57	80	132.558	-52.5581	52.5581	6	4	14	20	0.230769	0.222222	0.777778	0.769231
NBA	2010 playoffs	8	90	486	537	137	31	606	736	607	23	Nash, Steve	Richardson, Jason	Hill, Grant	Stoudemire, Amare	Collins, Jarron	Miller, Andre	Roy, Brandon	Batum, Nicolas	Aldridge, LaMarcus	Camby, Marcus	2	505	16	15	18	13	112.5	86.6667	25.8333	-25.8333	1	0	7	4	0.2	0	1	0.8
NBA	2010 playoffs	8	90	486	537	137	31	606	736	607	304	Nash, Steve	Richardson, Jason	Hill, Grant	Stoudemire, Amare	Collins, Jarron	Miller, Andre	Roy, Brandon	Batum, Nicolas	Aldridge, LaMarcus	Howard, Juwan	1	197	6	7	6	7	100	100	0	0	1	1	4	3	0.25	0.2	0.8	0.75
NBA	2010 playoffs	8	90	486	537	137	31	734	356	607	23	Nash, Steve	Richardson, Jason	Hill, Grant	Stoudemire, Amare	Collins, Jarron	Miller, Andre	Fernandez, Rudy	Webster, Martell	Aldridge, LaMarcus	Camby, Marcus	2	345	9	8	8	10	88.8889	125	-36.1111	36.1111	2	2	2	2	0.5	0.5	0.5	0.5
NBA	2010 playoffs	8	90	486	537	137	31	734	736	607	23	Nash, Steve	Richardson, Jason	Hill, Grant	Stoudemire, Amare	Collins, Jarron	Miller, Andre	Fernandez, Rudy	Batum, Nicolas	Aldridge, LaMarcus	Camby, Marcus	5	1381	42	42	50	45	119.048	107.143	11.9048	-11.9048	4	3	16	17	0.190476	0.157895	0.842105	0.809524
NBA	2010 playoffs	8	90	486	537	137	31	735	356	607	23	Nash, Steve	Richardson, Jason	Hill, Grant	Stoudemire, Amare	Collins, Jarron	Miller, Andre	Bayless, Jerryd	Webster, Martell	Aldridge, LaMarcus	Camby, Marcus	1	91	2	3	2	0	100	0	100	-100	0	2	2	0	NULL	0.5	0.5	NULL
NBA	2010 playoffs	8	90	486	537	137	31	735	606	607	23	Nash, Steve	Richardson, Jason	Hill, Grant	Stoudemire, Amare	Collins, Jarron	Miller, Andre	Bayless, Jerryd	Roy, Brandon	Aldridge, LaMarcus	Camby, Marcus	1	170	3	4	4	7	133.333	175	-41.6667	41.6667	1	0	1	1	0.5	0	1	0.5
NBA	2010 playoffs	8	90	486	537	137	31	735	736	304	23	Nash, Steve	Richardson, Jason	Hill, Grant	Stoudemire, Amare	Collins, Jarron	Miller, Andre	Bayless, Jerryd	Batum, Nicolas	Howard, Juwan	Camby, Marcus	1	73	3	2	4	2	133.333	100	33.3333	-33.3333	0	0	1	0	NULL	0	1	NULL
NBA	2010 playoffs	8	90	486	537	137	31	735	736	607	23	Nash, Steve	Richardson, Jason	Hill, Grant	Stoudemire, Amare	Collins, Jarron	Miller, Andre	Bayless, Jerryd	Batum, Nicolas	Aldridge, LaMarcus	Camby, Marcus	7	1585	46	47	54	58	117.391	123.404	-6.01295	6.01295	9	8	14	16	0.36	0.363636	0.636364	0.64
NBA	2010 playoffs	8	90	486	537	137	793	24	221	275	26	Nash, Steve	Richardson, Jason	Hill, Grant	Stoudemire, Amare	Collins, Jarron	Hill, George	Ginobili, Manu	Jefferson, Richard	McDyess, Antonio	Duncan, Tim	2	534	17	18	15	13	88.2353	72.2222	16.0131	-16.0131	3	1	9	8	0.272727	0.1	0.9	0.727273
NBA	2010 playoffs	8	90	486	537	362	30	24	221	275	26	Nash, Steve	Richardson, Jason	Hill, Grant	Stoudemire, Amare	Frye, Channing	Parker, Tony	Ginobili, Manu	Jefferson, Richard	McDyess, Antonio	Duncan, Tim	7	922	29	29	33	32	113.793	110.345	3.44828	-3.44828	2	5	10	13	0.133333	0.333333	0.666667	0.866667
NBA	2010 playoffs	8	90	486	537	362	30	24	221	330	26	Nash, Steve	Richardson, Jason	Hill, Grant	Stoudemire, Amare	Frye, Channing	Parker, Tony	Ginobili, Manu	Jefferson, Richard	Bonner, Matt	Duncan, Tim	2	27	0	2	0	2	NULL	100	NULL	NULL	0	2	0	0	NULL	1	0	NULL
NBA	2010 playoffs	8	90	486	537	362	30	793	24	221	26	Nash, Steve	Richardson, Jason	Hill, Grant	Stoudemire, Amare	Frye, Channing	Parker, Tony	Hill, George	Ginobili, Manu	Jefferson, Richard	Duncan, Tim	1	178	6	6	9	9	150	150	0	0	2	1	1	1	0.666667	0.5	0.5	0.333333
NBA	2010 playoffs	8	90	486	537	362	30	793	24	275	26	Nash, Steve	Richardson, Jason	Hill, Grant	Stoudemire, Amare	Frye, Channing	Parker, Tony	Hill, George	Ginobili, Manu	McDyess, Antonio	Duncan, Tim	2	241	8	9	10	11	125	122.222	2.77778	-2.77778	0	1	3	1	0	0.25	0.75	1
NBA	2010 playoffs	8	90	486	537	362	30	793	24	330	858	Nash, Steve	Richardson, Jason	Hill, Grant	Stoudemire, Amare	Frye, Channing	Parker, Tony	Hill, George	Ginobili, Manu	Bonner, Matt	Blair, DeJuan	1	19	1	2	2	1	200	50	150	-150	0	1	0	0	NULL	1	0	NULL
NBA	2010 playoffs	8	90	486	537	362	30	793	221	275	26	Nash, Steve	Richardson, Jason	Hill, Grant	Stoudemire, Amare	Frye, Channing	Parker, Tony	Hill, George	Jefferson, Richard	McDyess, Antonio	Duncan, Tim	8	542	17	16	24	15	141.176	93.75	47.4265	-47.4265	4	3	9	7	0.363636	0.25	0.75	0.636364
NBA	2010 playoffs	8	90	486	537	362	30	793	221	330	26	Nash, Steve	Richardson, Jason	Hill, Grant	Stoudemire, Amare	Frye, Channing	Parker, Tony	Hill, George	Jefferson, Richard	Bonner, Matt	Duncan, Tim	1	40	2	2	2	2	100	100	0	0	0	0	0	0	NULL	NULL	NULL	NULL
NBA	2010 playoffs	8	90	486	537	362	30	793	221	330	858	Nash, Steve	Richardson, Jason	Hill, Grant	Stoudemire, Amare	Frye, Channing	Parker, Tony	Hill, George	Jefferson, Richard	Bonner, Matt	Blair, DeJuan	1	33	1	1	0	2	0	200	-200	200	0	0	0	0	NULL	NULL	NULL	NULL
NBA	2010 playoffs	8	90	486	537	362	30	793	366	24	26	Nash, Steve	Richardson, Jason	Hill, Grant	Stoudemire, Amare	Frye, Channing	Parker, Tony	Hill, George	Bogans, Keith	Ginobili, Manu	Duncan, Tim	1	159	6	5	4	7	66.6667	140	-73.3333	73.3333	0	3	1	2	0	0.75	0.25	1
NBA	2010 playoffs	8	90	486	537	362	31	356	736	607	23	Nash, Steve	Richardson, Jason	Hill, Grant	Stoudemire, Amare	Frye, Channing	Miller, Andre	Webster, Martell	Batum, Nicolas	Aldridge, LaMarcus	Camby, Marcus	1	64	2	1	3	0	150	0	150	-150	1	0	1	1	0.5	0	1	0.5
NBA	2010 playoffs	8	90	486	537	362	31	606	356	736	607	Nash, Steve	Richardson, Jason	Hill, Grant	Stoudemire, Amare	Frye, Channing	Miller, Andre	Roy, Brandon	Webster, Martell	Batum, Nicolas	Aldridge, LaMarcus	1	24	1	1	0	0	0	0	0	0	0	0	0	1	0	NULL	NULL	1
NBA	2010 playoffs	8	90	486	537	362	31	606	736	607	23	Nash, Steve	Richardson, Jason	Hill, Grant	Stoudemire, Amare	Frye, Channing	Miller, Andre	Roy, Brandon	Batum, Nicolas	Aldridge, LaMarcus	Camby, Marcus	3	461	13	13	15	16	115.385	123.077	-7.69231	7.69231	5	1	5	2	0.714286	0.166667	0.833333	0.285714
NBA	2010 playoffs	8	90	486	537	362	31	606	736	607	304	Nash, Steve	Richardson, Jason	Hill, Grant	Stoudemire, Amare	Frye, Channing	Miller, Andre	Roy, Brandon	Batum, Nicolas	Aldridge, LaMarcus	Howard, Juwan	1	54	1	2	0	2	0	100	-100	100	0	0	1	1	0	0	1	1
NBA	2010 playoffs	8	90	486	537	362	31	734	356	607	23	Nash, Steve	Richardson, Jason	Hill, Grant	Stoudemire, Amare	Frye, Channing	Miller, Andre	Fernandez, Rudy	Webster, Martell	Aldridge, LaMarcus	Camby, Marcus	3	481	15	16	20	15	133.333	93.75	39.5833	-39.5833	2	4	9	4	0.333333	0.307692	0.692308	0.666667
NBA	2010 playoffs	8	90	486	537	362	31	734	356	607	304	Nash, Steve	Richardson, Jason	Hill, Grant	Stoudemire, Amare	Frye, Channing	Miller, Andre	Fernandez, Rudy	Webster, Martell	Aldridge, LaMarcus	Howard, Juwan	1	251	8	7	12	11	150	157.143	-7.14286	7.14286	0	1	2	1	0	0.333333	0.666667	1
NBA	2010 playoffs	8	90	486	537	362	31	734	356	736	23	Nash, Steve	Richardson, Jason	Hill, Grant	Stoudemire, Amare	Frye, Channing	Miller, Andre	Fernandez, Rudy	Webster, Martell	Batum, Nicolas	Camby, Marcus	1	147	5	5	10	9	200	180	20	-20	2	1	1	0	1	0.5	0.5	0
NBA	2010 playoffs	8	90	486	537	362	31	734	356	852	23	Nash, Steve	Richardson, Jason	Hill, Grant	Stoudemire, Amare	Frye, Channing	Miller, Andre	Fernandez, Rudy	Webster, Martell	Cunningham, Dante	Camby, Marcus	1	58	1	2	2	2	200	100	100	-100	1	0	1	0	1	0	1	0
NBA	2010 playoffs	8	90	486	537	362	31	734	736	607	23	Nash, Steve	Richardson, Jason	Hill, Grant	Stoudemire, Amare	Frye, Channing	Miller, Andre	Fernandez, Rudy	Batum, Nicolas	Aldridge, LaMarcus	Camby, Marcus	3	483	13	14	14	19	107.692	135.714	-28.022	28.022	1	4	4	8	0.111111	0.5	0.5	0.888889
NBA	2010 playoffs	8	90	486	537	362	31	735	356	304	23	Nash, Steve	Richardson, Jason	Hill, Grant	Stoudemire, Amare	Frye, Channing	Miller, Andre	Bayless, Jerryd	Webster, Martell	Howard, Juwan	Camby, Marcus	1	65	3	2	5	2	166.667	100	66.6667	-66.6667	1	0	1	1	0.5	0	1	0.5
NBA	2010 playoffs	8	90	486	537	362	31	735	356	607	23	Nash, Steve	Richardson, Jason	Hill, Grant	Stoudemire, Amare	Frye, Channing	Miller, Andre	Bayless, Jerryd	Webster, Martell	Aldridge, LaMarcus	Camby, Marcus	1	63	2	2	0	4	0	200	-200	200	0	2	0	2	0	1	0	1
NBA	2010 playoffs	8	90	486	537	362	31	735	356	607	304	Nash, Steve	Richardson, Jason	Hill, Grant	Stoudemire, Amare	Frye, Channing	Miller, Andre	Bayless, Jerryd	Webster, Martell	Aldridge, LaMarcus	Howard, Juwan	1	33	1	1	0	0	0	0	0	0	0	0	1	0	NULL	0	1	NULL
NBA	2010 playoffs	8	90	486	537	362	31	735	356	852	23	Nash, Steve	Richardson, Jason	Hill, Grant	Stoudemire, Amare	Frye, Channing	Miller, Andre	Bayless, Jerryd	Webster, Martell	Cunningham, Dante	Camby, Marcus	2	81	4	2	6	4	150	200	-50	50	0	0	0	0	NULL	NULL	NULL	NULL
