League	Year	GameDate	GameID	BoxScoreURL	PlayByPlayURL	HomeNameFull	HomeName3	AwayNameFull	AwayName3	HaveBoxScore	HavePlayByPlay	AnalyzedPlayByPlay
NBA	2011 playoffs	2011-05-08	20110508LALDAL	http://www.nba.com/games/20110508/LALDAL/boxscore.html	http://www.nba.com/games/20110508/LALDAL/gameinfo.html	Dallas Maverics	DAL	Los Angeles Lakers	LAL	NULL	2011-05-09 08:01:38	2011-05-09 08:57:57
NBA	2011 playoffs	2011-05-09	20110509MIABOS	http://www.nba.com/games/20110509/MIABOS/boxscore.html	http://www.nba.com/games/20110509/MIABOS/gameinfo.html	Boston Celtics	BOS	Miami Heat	MIA	NULL	2011-05-10 01:23:42	2011-05-10 01:41:17
NBA	2011 playoffs	2011-05-09	20110509OKCMEM	http://www.nba.com/games/20110509/OKCMEM/boxscore.html	http://www.nba.com/games/20110509/OKCMEM/gameinfo.html	Memphis Grizzlies	MEM	Oklahoma City Thunder	OKC	NULL	2011-05-10 01:49:06	2011-05-10 01:49:25
NBA	2011 playoffs	2011-05-10	20110510ATLCHI	http://www.nba.com/games/20110510/ATLCHI/boxscore.html	http://www.nba.com/games/20110510/ATLCHI/gameinfo.html	Chicago Bulls	CHI	Atlanta Hawks	ATL	NULL	2011-05-11 12:02:45	2011-05-11 12:02:56
NBA	2011 playoffs	2011-05-11	20110511BOSMIA	http://www.nba.com/games/20110511/BOSMIA/boxscore.html	http://www.nba.com/games/20110511/BOSMIA/gameinfo.html	Miami Heat	MIA	Boston Celtics	BOS	NULL	2011-05-11 22:45:17	2011-05-11 22:45:17
NBA	2011 playoffs	2011-05-11	20110511MEMOKC	http://www.nba.com/games/20110511/MEMOKC/boxscore.html	http://www.nba.com/games/20110511/MEMOKC/gameinfo.html	Oklahoma City Thunder	OKC	Memphis Grizzlies	MEM	NULL	2011-05-12 00:12:40	2011-05-12 00:15:49
NBA	2011 playoffs	2011-05-12	20110512CHIATL	http://www.nba.com/games/20110512/CHIATL/boxscore.html	http://www.nba.com/games/20110512/CHIATL/gameinfo.html	Atlanta Hawks	ATL	Chicago Bulls	CHI	NULL	2011-05-13 08:49:58	2011-05-13 08:50:25
NBA	2011 playoffs	2011-05-13	20110513OKCMEM	http://www.nba.com/games/20110513/OKCMEM/boxscore.html	http://www.nba.com/games/20110513/OKCMEM/gameinfo.html	Memphis Grizzlies	MEM	Oklahoma City Thunder	OKC	NULL	2011-05-13 23:46:18	2011-05-13 23:46:28
NBA	2011 playoffs	2011-05-15	20110515MEMOKC	http://www.nba.com/games/20110515/MEMOKC/boxscore.html	http://www.nba.com/games/20110515/MEMOKC/gameinfo.html	Oklahoma City Thunder	OKC	Memphis Grizzlies	MEM	NULL	2011-05-15 18:00:10	2011-05-15 18:00:35
NBA	2011 playoffs	2011-05-15	20110515MIACHI	http://www.nba.com/games/20110515/MIACHI/boxscore.html	http://www.nba.com/games/20110515/MIACHI/gameinfo.html	Chicago Bulls	CHI	Miami Heat	MIA	NULL	2011-05-15 23:00:04	2011-05-15 23:00:11
NBA	2011 playoffs	2011-05-17	20110517OKCDAL	http://www.nba.com/games/20110517/OKCDAL/boxscore.html	http://www.nba.com/games/20110517/OKCDAL/gameinfo.html	Dallas Maverics	DAL	Oklahoma City Thunder	OKC	NULL	2011-05-18 09:20:19	2011-05-18 09:20:36
NBA	2011 playoffs	2011-05-18	20110518MIACHI	http://www.nba.com/games/20110518/MIACHI/boxscore.html	http://www.nba.com/games/20110518/MIACHI/gameinfo.html	Chicago Bulls	CHI	Miami Heat	MIA	NULL	2011-05-18 23:16:15	2011-05-18 23:16:23
NBA	2011 playoffs	2011-05-19	20110519OKCDAL	http://www.nba.com/games/20110519/OKCDAL/boxscore.html	http://www.nba.com/games/20110519/OKCDAL/gameinfo.html	Dallas Maverics	DAL	Oklahoma City Thunder	OKC	NULL	2011-05-20 00:32:38	2011-05-20 00:32:48
NBA	2011 playoffs	2011-05-21	20110521DALOKC	http://www.nba.com/games/20110521/DALOKC/boxscore.html	http://www.nba.com/games/20110521/DALOKC/gameinfo.html	Oklahoma City Thunder	OKC	Dallas Maverics	DAL	NULL	2011-05-22 20:21:54	2011-05-22 20:22:58
NBA	2011 playoffs	2011-05-22	20110522CHIMIA	http://www.nba.com/games/20110522/CHIMIA/boxscore.html	http://www.nba.com/games/20110522/CHIMIA/gameinfo.html	Miami Heat	MIA	Chicago Bulls	CHI	NULL	2011-05-22 23:19:32	2011-05-22 23:19:45
NBA	2011 playoffs	2011-05-23	20110523DALOKC	http://www.nba.com/games/20110523/DALOKC/boxscore.html	http://www.nba.com/games/20110523/DALOKC/gameinfo.html	Oklahoma City Thunder	OKC	Dallas Maverics	DAL	NULL	2011-05-24 08:50:15	2011-05-24 08:50:27
NBA	2011 playoffs	2011-05-24	20110524CHIMIA	http://www.nba.com/games/20110524/CHIMIA/boxscore.html	http://www.nba.com/games/20110524/CHIMIA/gameinfo.html	Miami Heat	MIA	Chicago Bulls	CHI	NULL	2011-05-25 00:19:23	2011-05-25 00:19:34
NBA	2011 playoffs	2011-05-25	20110525OKCDAL	http://www.nba.com/games/20110525/OKCDAL/boxscore.html	http://www.nba.com/games/20110525/OKCDAL/gameinfo.html	Dallas Maverics	DAL	Oklahoma City Thunder	OKC	NULL	2011-05-26 15:10:49	2011-05-26 15:22:27
NBA	2011 playoffs	2011-05-26	20110526MIACHI	http://www.nba.com/games/20110526/MIACHI/boxscore.html	http://www.nba.com/games/20110526/MIACHI/gameinfo.html	Chicago Bulls	CHI	Miami Heat	MIA	NULL	2011-05-26 23:52:14	2011-05-26 23:52:23
NBA	2011 playoffs	2011-05-31	20110531DALMIA	http://www.nba.com/games/20110531/DALMIA/boxscore.html	http://www.nba.com/games/20110531/DALMIA/gameinfo.html	Miami Heat	MIA	Dallas Maverics	DAL	NULL	2011-06-01 00:57:49	2011-06-01 00:57:59
NBA	2011 playoffs	2011-06-02	20110602DALMIA	http://www.nba.com/games/20110602/DALMIA/boxscore.html	http://www.nba.com/games/20110602/DALMIA/gameinfo.html	Miami Heat	MIA	Dallas Maverics	DAL	NULL	2011-06-03 00:11:02	2011-06-03 00:11:13
NBA	2011 playoffs	2011-06-05	20110605MIADAL	http://www.nba.com/games/20110605/MIADAL/boxscore.html	http://www.nba.com/games/20110605/MIADAL/gameinfo.html	Dallas Maverics	DAL	Miami Heat	MIA	NULL	2011-06-05 23:02:15	2011-06-05 23:02:27
NBA	2011 playoffs	2011-06-07	20110607MIADAL	http://www.nba.com/games/20110607/MIADAL/boxscore.html	http://www.nba.com/games/20110607/MIADAL/gameinfo.html	Dallas Maverics	DAL	Miami Heat	MIA	NULL	2011-06-08 00:15:03	2011-06-08 00:15:11
NBA	2011 playoffs	2011-06-09	20110609MIADAL	http://www.nba.com/games/20110609/MIADAL/boxscore.html	http://www.nba.com/games/20110609/MIADAL/gameinfo.html	Dallas Maverics	DAL	Miami Heat	MIA	NULL	2011-06-10 00:08:28	2011-06-10 00:09:18
NBA	2011 playoffs	2011-06-12	20110612DALMIA	http://www.nba.com/games/20110612/DALMIA/boxscore.html	http://www.nba.com/games/20110612/DALMIA/gameinfo.html	Miami Heat	MIA	Dallas Maverics	DAL	NULL	2011-06-12 23:31:35	2011-06-12 23:32:36
