League	Year	UnitPlayer1ID	UnitPlayer2ID	UnitPlayer3ID	UnitPlayer4ID	UnitPlayer5ID	OpponentPlayer1ID	OpponentPlayer2ID	OpponentPlayer3ID	OpponentPlayer4ID	OpponentPlayer5ID	UnitPlayer1Name	UnitPlayer2Name	UnitPlayer3Name	UnitPlayer4Name	UnitPlayer5Name	OpponentPlayer1Name	OpponentPlayer2Name	OpponentPlayer3Name	OpponentPlayer4Name	OpponentPlayer5Name	Observations	ElapsedSecs	PossessionsUnit	PossessionsOpponent	PointsScoredUnit	PointsScoredOpponent	OffensiveRtgUnit	OffensiveRtgOpponent	OverallRtgUnitVsOpponent	OverallRtgOpponentVsUnit	OffensiveReboundsUnit	OffensiveReboundsOpponent	DefensiveReboundsUnit	DefensiveReboundsOpponent	OffensiveReboundingRateUnit	OffensiveReboundingRateOpponent	DefensiveReboundingRateUnit	DefensiveReboundingRateOpponent
NBA	2008 playoffs	1	222	5	492	6	118	389	70	67	69	Howard, Josh	Kidd, Jason	Nowitzki, Dirk	Stackhouse, Jerry	Terry, Jason	Chandler, Tyson	Pargo, Jannero	Paul, Chris	Stojakovic, Peja	West, David	1	22	0	1	0	1	NULL	100	NULL	NULL	0	0	0	0	NULL	NULL	NULL	NULL
NBA	2008 playoffs	3	1	5	492	6	118	389	62	69	711	Dampier, Erick	Howard, Josh	Nowitzki, Dirk	Stackhouse, Jerry	Terry, Jason	Chandler, Tyson	Pargo, Jannero	Wells, Bonzi	West, David	Wright, Julian	1	84	2	2	2	0	100	0	100	-100	0	1	1	1	0	0.5	0.5	1
NBA	2008 playoffs	3	1	222	5	6	118	70	67	62	69	Dampier, Erick	Howard, Josh	Kidd, Jason	Nowitzki, Dirk	Terry, Jason	Chandler, Tyson	Paul, Chris	Stojakovic, Peja	Wells, Bonzi	West, David	1	62	2	2	0	2	0	100	-100	100	1	0	1	2	0.333333	0	1	0.666667
NBA	2008 playoffs	3	1	222	5	6	118	70	326	67	69	Dampier, Erick	Howard, Josh	Kidd, Jason	Nowitzki, Dirk	Terry, Jason	Chandler, Tyson	Paul, Chris	Peterson, Morris	Stojakovic, Peja	West, David	6	1466	45	45	53	55	117.778	122.222	-4.44444	4.44444	11	6	17	18	0.37931	0.26087	0.73913	0.62069
NBA	2008 playoffs	3	1	222	5	6	118	389	67	62	69	Dampier, Erick	Howard, Josh	Kidd, Jason	Nowitzki, Dirk	Terry, Jason	Chandler, Tyson	Pargo, Jannero	Stojakovic, Peja	Wells, Bonzi	West, David	1	44	2	2	2	0	100	0	100	-100	0	0	1	0	NULL	0	1	NULL
NBA	2008 playoffs	3	1	222	5	6	118	389	67	62	711	Dampier, Erick	Howard, Josh	Kidd, Jason	Nowitzki, Dirk	Terry, Jason	Chandler, Tyson	Pargo, Jannero	Stojakovic, Peja	Wells, Bonzi	Wright, Julian	2	115	5	5	5	6	100	120	-20	20	1	0	0	1	0.5	NULL	NULL	0.5
NBA	2008 playoffs	3	1	222	5	6	118	389	70	67	62	Dampier, Erick	Howard, Josh	Kidd, Jason	Nowitzki, Dirk	Terry, Jason	Chandler, Tyson	Pargo, Jannero	Paul, Chris	Stojakovic, Peja	Wells, Bonzi	2	172	5	5	4	8	80	160	-80	80	3	1	1	2	0.6	0.5	0.5	0.4
NBA	2008 playoffs	3	1	222	5	6	118	389	70	67	69	Dampier, Erick	Howard, Josh	Kidd, Jason	Nowitzki, Dirk	Terry, Jason	Chandler, Tyson	Pargo, Jannero	Paul, Chris	Stojakovic, Peja	West, David	5	420	13	14	11	22	84.6154	157.143	-72.5275	72.5275	1	1	5	7	0.125	0.166667	0.833333	0.875
NBA	2008 playoffs	3	1	222	5	6	118	389	70	67	711	Dampier, Erick	Howard, Josh	Kidd, Jason	Nowitzki, Dirk	Terry, Jason	Chandler, Tyson	Pargo, Jannero	Paul, Chris	Stojakovic, Peja	Wright, Julian	1	105	5	5	2	6	40	120	-80	80	0	1	1	2	0	0.5	0.5	1
NBA	2008 playoffs	3	1	222	5	6	118	389	70	69	711	Dampier, Erick	Howard, Josh	Kidd, Jason	Nowitzki, Dirk	Terry, Jason	Chandler, Tyson	Pargo, Jannero	Paul, Chris	West, David	Wright, Julian	1	49	2	1	0	0	0	0	0	0	0	0	1	2	0	0	1	1
NBA	2008 playoffs	3	1	222	5	6	311	118	70	326	69	Dampier, Erick	Howard, Josh	Kidd, Jason	Nowitzki, Dirk	Terry, Jason	Bowen, Ryan	Chandler, Tyson	Paul, Chris	Peterson, Morris	West, David	1	111	3	3	8	6	266.667	200	66.6667	-66.6667	2	0	0	0	1	NULL	NULL	0
NBA	2008 playoffs	3	1	222	5	6	389	70	67	62	69	Dampier, Erick	Howard, Josh	Kidd, Jason	Nowitzki, Dirk	Terry, Jason	Pargo, Jannero	Paul, Chris	Stojakovic, Peja	Wells, Bonzi	West, David	1	152	4	4	1	4	25	100	-75	75	1	3	2	4	0.2	0.6	0.4	0.8
NBA	2008 playoffs	3	1	222	5	6	594	70	326	67	69	Dampier, Erick	Howard, Josh	Kidd, Jason	Nowitzki, Dirk	Terry, Jason	Armstrong, Hilton	Paul, Chris	Peterson, Morris	Stojakovic, Peja	West, David	2	256	7	8	10	6	142.857	75	67.8571	-67.8571	0	2	5	3	0	0.285714	0.714286	1
NBA	2008 playoffs	3	1	222	5	6	594	389	70	67	69	Dampier, Erick	Howard, Josh	Kidd, Jason	Nowitzki, Dirk	Terry, Jason	Armstrong, Hilton	Pargo, Jannero	Paul, Chris	Stojakovic, Peja	West, David	1	148	5	6	4	8	80	133.333	-53.3333	53.3333	0	0	1	1	0	0	1	1
NBA	2008 playoffs	3	1	222	5	492	118	70	67	62	69	Dampier, Erick	Howard, Josh	Kidd, Jason	Nowitzki, Dirk	Stackhouse, Jerry	Chandler, Tyson	Paul, Chris	Stojakovic, Peja	Wells, Bonzi	West, David	1	130	3	3	3	7	100	233.333	-133.333	133.333	2	0	0	2	0.5	NULL	NULL	0.5
NBA	2008 playoffs	3	1	222	5	492	118	70	326	62	69	Dampier, Erick	Howard, Josh	Kidd, Jason	Nowitzki, Dirk	Stackhouse, Jerry	Chandler, Tyson	Paul, Chris	Peterson, Morris	Wells, Bonzi	West, David	1	114	4	5	3	9	75	180	-105	105	0	1	1	3	0	0.5	0.5	1
NBA	2008 playoffs	3	1	222	5	492	118	70	326	67	69	Dampier, Erick	Howard, Josh	Kidd, Jason	Nowitzki, Dirk	Stackhouse, Jerry	Chandler, Tyson	Paul, Chris	Peterson, Morris	Stojakovic, Peja	West, David	3	1180	39	39	33	39	84.6154	100	-15.3846	15.3846	4	5	18	15	0.210526	0.217391	0.782609	0.789474
NBA	2008 playoffs	3	1	222	5	492	118	389	70	67	69	Dampier, Erick	Howard, Josh	Kidd, Jason	Nowitzki, Dirk	Stackhouse, Jerry	Chandler, Tyson	Pargo, Jannero	Paul, Chris	Stojakovic, Peja	West, David	1	230	6	5	6	7	100	140	-40	40	1	2	2	2	0.333333	0.5	0.5	0.666667
NBA	2008 playoffs	3	1	222	5	492	311	118	70	62	69	Dampier, Erick	Howard, Josh	Kidd, Jason	Nowitzki, Dirk	Stackhouse, Jerry	Bowen, Ryan	Chandler, Tyson	Paul, Chris	Wells, Bonzi	West, David	1	41	2	1	2	0	100	0	100	-100	0	1	0	1	0	1	0	1
NBA	2008 playoffs	3	1	222	5	492	594	389	70	67	69	Dampier, Erick	Howard, Josh	Kidd, Jason	Nowitzki, Dirk	Stackhouse, Jerry	Armstrong, Hilton	Pargo, Jannero	Paul, Chris	Stojakovic, Peja	West, David	1	78	3	2	2	2	66.6667	100	-33.3333	33.3333	0	0	1	1	0	0	1	1
NBA	2008 playoffs	3	190	1	5	6	118	389	70	62	69	Dampier, Erick	George, Devean	Howard, Josh	Nowitzki, Dirk	Terry, Jason	Chandler, Tyson	Pargo, Jannero	Paul, Chris	Wells, Bonzi	West, David	1	50	2	2	2	2	100	100	0	0	0	1	1	0	NULL	0.5	0.5	NULL
NBA	2008 playoffs	3	190	1	222	5	118	389	70	67	69	Dampier, Erick	George, Devean	Howard, Josh	Kidd, Jason	Nowitzki, Dirk	Chandler, Tyson	Pargo, Jannero	Paul, Chris	Stojakovic, Peja	West, David	1	31	1	1	0	2	0	200	-200	200	0	0	1	0	NULL	0	1	NULL
NBA	2008 playoffs	3	190	5	492	6	118	389	67	62	711	Dampier, Erick	George, Devean	Nowitzki, Dirk	Stackhouse, Jerry	Terry, Jason	Chandler, Tyson	Pargo, Jannero	Stojakovic, Peja	Wells, Bonzi	Wright, Julian	1	104	3	3	4	3	133.333	100	33.3333	-33.3333	2	2	2	1	0.666667	0.5	0.5	0.333333
NBA	2008 playoffs	3	190	222	5	6	118	70	326	67	69	Dampier, Erick	George, Devean	Kidd, Jason	Nowitzki, Dirk	Terry, Jason	Chandler, Tyson	Paul, Chris	Peterson, Morris	Stojakovic, Peja	West, David	1	79	3	3	0	5	0	166.667	-166.667	166.667	0	0	1	2	0	0	1	1
NBA	2008 playoffs	3	190	222	5	492	118	70	67	62	69	Dampier, Erick	George, Devean	Kidd, Jason	Nowitzki, Dirk	Stackhouse, Jerry	Chandler, Tyson	Paul, Chris	Stojakovic, Peja	Wells, Bonzi	West, David	1	143	2	3	4	4	200	133.333	66.6667	-66.6667	3	1	0	0	1	1	0	0
NBA	2008 playoffs	7	12	8	78	537	33	26	29	30	544	Bell, Raja	Diaw, Boris	Nash, Steve	Skinner, Brian	Stoudemire, Amare	Barry, Brent	Duncan, Tim	Finley, Michael	Parker, Tony	Udoka, Ime	1	198	6	6	8	9	133.333	150	-16.6667	16.6667	0	1	2	1	0	0.333333	0.666667	1
NBA	2008 playoffs	7	12	8	203	537	24	37	30	2	544	Bell, Raja	Diaw, Boris	Nash, Steve	O'Neal, Shaquille	Stoudemire, Amare	Ginobili, Manu	Oberto, Fabricio	Parker, Tony	Thomas, Kurt	Udoka, Ime	1	32	1	1	2	0	200	0	200	-200	0	0	1	0	NULL	0	1	NULL
NBA	2008 playoffs	7	12	8	203	537	26	24	30	2	231	Bell, Raja	Diaw, Boris	Nash, Steve	O'Neal, Shaquille	Stoudemire, Amare	Duncan, Tim	Ginobili, Manu	Parker, Tony	Thomas, Kurt	Vaughn, Jacque	1	3	1	0	2	0	200	NULL	NULL	NULL	0	0	0	0	NULL	NULL	NULL	NULL
NBA	2008 playoffs	7	12	8	203	537	26	24	30	2	544	Bell, Raja	Diaw, Boris	Nash, Steve	O'Neal, Shaquille	Stoudemire, Amare	Duncan, Tim	Ginobili, Manu	Parker, Tony	Thomas, Kurt	Udoka, Ime	2	156	6	5	4	5	66.6667	100	-33.3333	33.3333	1	0	3	2	0.333333	0	1	0.666667
NBA	2008 playoffs	7	12	8	203	537	26	24	37	30	544	Bell, Raja	Diaw, Boris	Nash, Steve	O'Neal, Shaquille	Stoudemire, Amare	Duncan, Tim	Ginobili, Manu	Oberto, Fabricio	Parker, Tony	Udoka, Ime	1	71	2	2	2	4	100	200	-100	100	1	1	0	1	0.5	1	0	0.5
NBA	2008 playoffs	7	12	8	203	537	26	29	24	30	2	Bell, Raja	Diaw, Boris	Nash, Steve	O'Neal, Shaquille	Stoudemire, Amare	Duncan, Tim	Finley, Michael	Ginobili, Manu	Parker, Tony	Thomas, Kurt	4	405	13	14	13	12	100	85.7143	14.2857	-14.2857	2	2	3	5	0.285714	0.4	0.6	0.714286
NBA	2008 playoffs	7	12	8	203	537	26	29	24	37	30	Bell, Raja	Diaw, Boris	Nash, Steve	O'Neal, Shaquille	Stoudemire, Amare	Duncan, Tim	Finley, Michael	Ginobili, Manu	Oberto, Fabricio	Parker, Tony	1	97	2	3	2	4	100	133.333	-33.3333	33.3333	0	1	0	1	0	1	0	1
NBA	2008 playoffs	7	12	8	203	537	26	29	24	37	544	Bell, Raja	Diaw, Boris	Nash, Steve	O'Neal, Shaquille	Stoudemire, Amare	Duncan, Tim	Finley, Michael	Ginobili, Manu	Oberto, Fabricio	Udoka, Ime	1	46	1	2	2	3	200	150	50	-50	0	0	1	0	NULL	0	1	NULL
NBA	2008 playoffs	7	12	8	203	537	28	24	37	30	2	Bell, Raja	Diaw, Boris	Nash, Steve	O'Neal, Shaquille	Stoudemire, Amare	Bowen, Bruce	Ginobili, Manu	Oberto, Fabricio	Parker, Tony	Thomas, Kurt	1	26	1	1	0	2	0	200	-200	200	0	0	0	0	NULL	NULL	NULL	NULL
NBA	2008 playoffs	7	12	8	203	537	28	26	24	30	2	Bell, Raja	Diaw, Boris	Nash, Steve	O'Neal, Shaquille	Stoudemire, Amare	Bowen, Bruce	Duncan, Tim	Ginobili, Manu	Parker, Tony	Thomas, Kurt	4	240	7	6	7	6	100	100	0	0	2	0	2	1	0.666667	0	1	0.333333
NBA	2008 playoffs	7	12	8	203	537	28	26	24	32	2	Bell, Raja	Diaw, Boris	Nash, Steve	O'Neal, Shaquille	Stoudemire, Amare	Bowen, Bruce	Duncan, Tim	Ginobili, Manu	Horry, Robert	Thomas, Kurt	1	2	1	1	0	2	0	200	-200	200	0	0	0	0	NULL	NULL	NULL	NULL
NBA	2008 playoffs	7	12	8	203	537	28	26	24	32	30	Bell, Raja	Diaw, Boris	Nash, Steve	O'Neal, Shaquille	Stoudemire, Amare	Bowen, Bruce	Duncan, Tim	Ginobili, Manu	Horry, Robert	Parker, Tony	2	245	7	8	10	5	142.857	62.5	80.3571	-80.3571	0	1	4	2	0	0.2	0.8	1
NBA	2008 playoffs	7	12	8	203	537	28	26	24	37	30	Bell, Raja	Diaw, Boris	Nash, Steve	O'Neal, Shaquille	Stoudemire, Amare	Bowen, Bruce	Duncan, Tim	Ginobili, Manu	Oberto, Fabricio	Parker, Tony	3	170	6	5	7	2	116.667	40	76.6667	-76.6667	1	1	4	1	0.5	0.2	0.8	0.5
NBA	2008 playoffs	7	12	8	203	537	28	26	29	24	30	Bell, Raja	Diaw, Boris	Nash, Steve	O'Neal, Shaquille	Stoudemire, Amare	Bowen, Bruce	Duncan, Tim	Finley, Michael	Ginobili, Manu	Parker, Tony	1	168	5	6	6	0	120	0	120	-120	2	0	5	1	0.666667	0	1	0.333333
NBA	2008 playoffs	7	12	8	203	537	28	26	29	30	2	Bell, Raja	Diaw, Boris	Nash, Steve	O'Neal, Shaquille	Stoudemire, Amare	Bowen, Bruce	Duncan, Tim	Finley, Michael	Parker, Tony	Thomas, Kurt	3	527	15	15	20	13	133.333	86.6667	46.6667	-46.6667	4	3	7	6	0.4	0.3	0.7	0.6
NBA	2008 playoffs	7	12	8	203	537	28	26	29	37	30	Bell, Raja	Diaw, Boris	Nash, Steve	O'Neal, Shaquille	Stoudemire, Amare	Bowen, Bruce	Duncan, Tim	Finley, Michael	Oberto, Fabricio	Parker, Tony	2	210	7	6	12	8	171.429	133.333	38.0952	-38.0952	3	0	2	2	0.6	0	1	0.4
NBA	2008 playoffs	7	12	8	203	537	28	26	30	2	544	Bell, Raja	Diaw, Boris	Nash, Steve	O'Neal, Shaquille	Stoudemire, Amare	Bowen, Bruce	Duncan, Tim	Parker, Tony	Thomas, Kurt	Udoka, Ime	3	308	9	8	6	8	66.6667	100	-33.3333	33.3333	0	3	4	4	0	0.428571	0.571429	1
NBA	2008 playoffs	7	12	8	203	537	28	37	30	2	544	Bell, Raja	Diaw, Boris	Nash, Steve	O'Neal, Shaquille	Stoudemire, Amare	Bowen, Bruce	Oberto, Fabricio	Parker, Tony	Thomas, Kurt	Udoka, Ime	1	18	0	0	0	0	NULL	NULL	NULL	NULL	0	0	0	1	0	NULL	NULL	1
NBA	2008 playoffs	7	12	8	203	537	29	24	37	30	2	Bell, Raja	Diaw, Boris	Nash, Steve	O'Neal, Shaquille	Stoudemire, Amare	Finley, Michael	Ginobili, Manu	Oberto, Fabricio	Parker, Tony	Thomas, Kurt	1	12	0	0	0	0	NULL	NULL	NULL	NULL	1	0	0	0	1	NULL	NULL	0
NBA	2008 playoffs	7	12	8	203	537	33	26	24	30	2	Bell, Raja	Diaw, Boris	Nash, Steve	O'Neal, Shaquille	Stoudemire, Amare	Barry, Brent	Duncan, Tim	Ginobili, Manu	Parker, Tony	Thomas, Kurt	1	37	2	1	4	2	200	200	0	0	0	0	0	0	NULL	NULL	NULL	NULL
NBA	2008 playoffs	7	12	8	203	537	33	26	24	32	30	Bell, Raja	Diaw, Boris	Nash, Steve	O'Neal, Shaquille	Stoudemire, Amare	Barry, Brent	Duncan, Tim	Ginobili, Manu	Horry, Robert	Parker, Tony	1	52	1	2	2	0	200	0	200	-200	1	1	0	0	1	1	0	0
NBA	2008 playoffs	7	12	8	203	537	33	26	29	24	30	Bell, Raja	Diaw, Boris	Nash, Steve	O'Neal, Shaquille	Stoudemire, Amare	Barry, Brent	Duncan, Tim	Finley, Michael	Ginobili, Manu	Parker, Tony	1	92	3	3	2	4	66.6667	133.333	-66.6667	66.6667	1	2	0	2	0.333333	1	0	0.666667
NBA	2008 playoffs	7	12	8	203	537	33	26	29	30	2	Bell, Raja	Diaw, Boris	Nash, Steve	O'Neal, Shaquille	Stoudemire, Amare	Barry, Brent	Duncan, Tim	Finley, Michael	Parker, Tony	Thomas, Kurt	1	131	4	5	4	9	100	180	-80	80	0	1	2	1	0	0.333333	0.666667	1
NBA	2008 playoffs	7	12	8	203	537	33	26	29	30	544	Bell, Raja	Diaw, Boris	Nash, Steve	O'Neal, Shaquille	Stoudemire, Amare	Barry, Brent	Duncan, Tim	Finley, Michael	Parker, Tony	Udoka, Ime	1	35	1	0	2	0	200	NULL	NULL	NULL	1	0	0	0	1	NULL	NULL	0
NBA	2008 playoffs	7	12	133	8	537	26	24	37	30	544	Bell, Raja	Diaw, Boris	Giricek, Gordan	Nash, Steve	Stoudemire, Amare	Duncan, Tim	Ginobili, Manu	Oberto, Fabricio	Parker, Tony	Udoka, Ime	1	90	4	4	6	0	150	0	150	-150	0	0	3	2	0	0	1	1
NBA	2008 playoffs	7	12	133	8	537	26	29	24	30	2	Bell, Raja	Diaw, Boris	Giricek, Gordan	Nash, Steve	Stoudemire, Amare	Duncan, Tim	Finley, Michael	Ginobili, Manu	Parker, Tony	Thomas, Kurt	1	72	2	3	0	2	0	66.6667	-66.6667	66.6667	0	0	1	2	0	0	1	1
NBA	2008 playoffs	7	12	133	8	537	28	26	24	30	2	Bell, Raja	Diaw, Boris	Giricek, Gordan	Nash, Steve	Stoudemire, Amare	Bowen, Bruce	Duncan, Tim	Ginobili, Manu	Parker, Tony	Thomas, Kurt	1	21	1	1	0	1	0	100	-100	100	1	0	0	1	0.5	NULL	NULL	0.5
NBA	2008 playoffs	7	12	133	8	537	28	26	24	30	231	Bell, Raja	Diaw, Boris	Giricek, Gordan	Nash, Steve	Stoudemire, Amare	Bowen, Bruce	Duncan, Tim	Ginobili, Manu	Parker, Tony	Vaughn, Jacque	1	13	1	0	0	0	0	NULL	NULL	NULL	1	0	0	1	0.5	NULL	NULL	0.5
NBA	2008 playoffs	7	12	133	8	537	28	26	24	30	544	Bell, Raja	Diaw, Boris	Giricek, Gordan	Nash, Steve	Stoudemire, Amare	Bowen, Bruce	Duncan, Tim	Ginobili, Manu	Parker, Tony	Udoka, Ime	1	2	1	0	0	0	0	NULL	NULL	NULL	0	0	0	1	0	NULL	NULL	1
NBA	2008 playoffs	7	12	133	8	537	28	26	29	24	30	Bell, Raja	Diaw, Boris	Giricek, Gordan	Nash, Steve	Stoudemire, Amare	Bowen, Bruce	Duncan, Tim	Finley, Michael	Ginobili, Manu	Parker, Tony	2	62	3	1	4	0	133.333	0	133.333	-133.333	1	0	1	0	1	0	1	0
NBA	2008 playoffs	7	12	133	8	537	29	24	32	30	2	Bell, Raja	Diaw, Boris	Giricek, Gordan	Nash, Steve	Stoudemire, Amare	Finley, Michael	Ginobili, Manu	Horry, Robert	Parker, Tony	Thomas, Kurt	1	89	3	3	3	3	100	100	0	0	0	0	1	1	0	0	1	1
NBA	2008 playoffs	7	12	133	8	537	33	26	24	37	30	Bell, Raja	Diaw, Boris	Giricek, Gordan	Nash, Steve	Stoudemire, Amare	Barry, Brent	Duncan, Tim	Ginobili, Manu	Oberto, Fabricio	Parker, Tony	1	62	1	2	2	2	200	100	100	-100	0	1	1	0	NULL	0.5	0.5	NULL
NBA	2008 playoffs	7	12	133	8	537	33	26	29	24	30	Bell, Raja	Diaw, Boris	Giricek, Gordan	Nash, Steve	Stoudemire, Amare	Barry, Brent	Duncan, Tim	Finley, Michael	Ginobili, Manu	Parker, Tony	2	61	1	3	2	2	200	66.6667	133.333	-133.333	0	1	1	0	NULL	0.5	0.5	NULL
NBA	2008 playoffs	7	12	133	8	537	33	26	29	24	37	Bell, Raja	Diaw, Boris	Giricek, Gordan	Nash, Steve	Stoudemire, Amare	Barry, Brent	Duncan, Tim	Finley, Michael	Ginobili, Manu	Oberto, Fabricio	1	56	1	0	3	0	300	NULL	NULL	NULL	1	1	1	0	1	0.5	0.5	0
NBA	2008 playoffs	7	12	486	8	203	26	29	24	30	2	Bell, Raja	Diaw, Boris	Hill, Grant	Nash, Steve	O'Neal, Shaquille	Duncan, Tim	Finley, Michael	Ginobili, Manu	Parker, Tony	Thomas, Kurt	1	9	0	1	0	3	NULL	300	NULL	NULL	0	0	0	0	NULL	NULL	NULL	NULL
NBA	2008 playoffs	7	12	486	8	203	28	26	24	30	2	Bell, Raja	Diaw, Boris	Hill, Grant	Nash, Steve	O'Neal, Shaquille	Bowen, Bruce	Duncan, Tim	Ginobili, Manu	Parker, Tony	Thomas, Kurt	1	106	3	2	6	6	200	300	-100	100	0	2	0	0	NULL	1	0	NULL
NBA	2008 playoffs	7	12	486	8	203	28	26	24	30	544	Bell, Raja	Diaw, Boris	Hill, Grant	Nash, Steve	O'Neal, Shaquille	Bowen, Bruce	Duncan, Tim	Ginobili, Manu	Parker, Tony	Udoka, Ime	1	3	1	0	0	0	0	NULL	NULL	NULL	0	0	0	1	0	NULL	NULL	1
NBA	2008 playoffs	7	12	486	8	537	26	29	24	30	2	Bell, Raja	Diaw, Boris	Hill, Grant	Nash, Steve	Stoudemire, Amare	Duncan, Tim	Finley, Michael	Ginobili, Manu	Parker, Tony	Thomas, Kurt	1	71	3	2	0	0	0	0	0	0	0	0	1	3	0	0	1	1
NBA	2008 playoffs	7	12	486	8	537	26	29	24	37	30	Bell, Raja	Diaw, Boris	Hill, Grant	Nash, Steve	Stoudemire, Amare	Duncan, Tim	Finley, Michael	Ginobili, Manu	Oberto, Fabricio	Parker, Tony	1	176	5	4	4	7	80	175	-95	95	0	0	0	3	0	NULL	NULL	1
NBA	2008 playoffs	7	12	486	8	537	28	24	37	30	2	Bell, Raja	Diaw, Boris	Hill, Grant	Nash, Steve	Stoudemire, Amare	Bowen, Bruce	Ginobili, Manu	Oberto, Fabricio	Parker, Tony	Thomas, Kurt	1	127	4	5	2	8	50	160	-110	110	0	0	1	3	0	0	1	1
NBA	2008 playoffs	7	12	486	8	537	28	26	29	30	2	Bell, Raja	Diaw, Boris	Hill, Grant	Nash, Steve	Stoudemire, Amare	Bowen, Bruce	Duncan, Tim	Finley, Michael	Parker, Tony	Thomas, Kurt	1	67	2	2	4	2	200	100	100	-100	0	1	1	0	NULL	0.5	0.5	NULL
NBA	2008 playoffs	7	133	8	203	537	26	29	24	30	2	Bell, Raja	Giricek, Gordan	Nash, Steve	O'Neal, Shaquille	Stoudemire, Amare	Duncan, Tim	Finley, Michael	Ginobili, Manu	Parker, Tony	Thomas, Kurt	1	108	3	4	2	5	66.6667	125	-58.3333	58.3333	0	1	1	1	0	0.5	0.5	1
NBA	2008 playoffs	7	133	8	203	537	28	26	24	37	30	Bell, Raja	Giricek, Gordan	Nash, Steve	O'Neal, Shaquille	Stoudemire, Amare	Bowen, Bruce	Duncan, Tim	Ginobili, Manu	Oberto, Fabricio	Parker, Tony	1	8	1	0	3	0	300	NULL	NULL	NULL	0	0	0	0	NULL	NULL	NULL	NULL
NBA	2008 playoffs	7	133	486	8	537	33	24	32	30	2	Bell, Raja	Giricek, Gordan	Hill, Grant	Nash, Steve	Stoudemire, Amare	Barry, Brent	Ginobili, Manu	Horry, Robert	Parker, Tony	Thomas, Kurt	1	4	0	1	0	2	NULL	200	NULL	NULL	0	0	0	0	NULL	NULL	NULL	NULL
NBA	2008 playoffs	7	486	8	203	537	26	29	24	30	2	Bell, Raja	Hill, Grant	Nash, Steve	O'Neal, Shaquille	Stoudemire, Amare	Duncan, Tim	Finley, Michael	Ginobili, Manu	Parker, Tony	Thomas, Kurt	3	192	6	7	8	5	133.333	71.4286	61.9048	-61.9048	0	0	2	2	0	0	1	1
NBA	2008 playoffs	7	486	8	203	537	26	29	24	37	30	Bell, Raja	Hill, Grant	Nash, Steve	O'Neal, Shaquille	Stoudemire, Amare	Duncan, Tim	Finley, Michael	Ginobili, Manu	Oberto, Fabricio	Parker, Tony	2	187	6	6	6	9	100	150	-50	50	0	1	1	2	0	0.5	0.5	1
NBA	2008 playoffs	7	486	8	203	537	28	26	24	30	2	Bell, Raja	Hill, Grant	Nash, Steve	O'Neal, Shaquille	Stoudemire, Amare	Bowen, Bruce	Duncan, Tim	Ginobili, Manu	Parker, Tony	Thomas, Kurt	2	358	13	12	17	8	130.769	66.6667	64.1026	-64.1026	1	0	7	4	0.2	0	1	0.8
NBA	2008 playoffs	7	486	8	203	537	28	26	24	37	30	Bell, Raja	Hill, Grant	Nash, Steve	O'Neal, Shaquille	Stoudemire, Amare	Bowen, Bruce	Duncan, Tim	Ginobili, Manu	Oberto, Fabricio	Parker, Tony	1	29	0	1	0	2	NULL	200	NULL	NULL	1	0	0	0	1	NULL	NULL	0
NBA	2008 playoffs	7	486	8	203	537	28	26	29	30	2	Bell, Raja	Hill, Grant	Nash, Steve	O'Neal, Shaquille	Stoudemire, Amare	Bowen, Bruce	Duncan, Tim	Finley, Michael	Parker, Tony	Thomas, Kurt	3	460	14	16	3	18	21.4286	112.5	-91.0714	91.0714	1	2	5	9	0.1	0.285714	0.714286	0.9
NBA	2008 playoffs	7	486	8	203	537	28	26	29	37	30	Bell, Raja	Hill, Grant	Nash, Steve	O'Neal, Shaquille	Stoudemire, Amare	Bowen, Bruce	Duncan, Tim	Finley, Michael	Oberto, Fabricio	Parker, Tony	5	718	22	22	24	14	109.091	63.6364	45.4545	-45.4545	4	0	8	7	0.363636	0	1	0.636364
NBA	2008 playoffs	16	7	8	203	537	26	24	30	2	544	Barbosa, Leandro	Bell, Raja	Nash, Steve	O'Neal, Shaquille	Stoudemire, Amare	Duncan, Tim	Ginobili, Manu	Parker, Tony	Thomas, Kurt	Udoka, Ime	1	86	4	4	0	4	0	100	-100	100	0	1	1	3	0	0.5	0.5	1
NBA	2008 playoffs	16	7	8	203	537	26	29	24	30	2	Barbosa, Leandro	Bell, Raja	Nash, Steve	O'Neal, Shaquille	Stoudemire, Amare	Duncan, Tim	Finley, Michael	Ginobili, Manu	Parker, Tony	Thomas, Kurt	2	262	8	8	10	8	125	100	25	-25	0	3	3	0	NULL	0.5	0.5	NULL
NBA	2008 playoffs	16	7	8	203	537	26	29	24	37	30	Barbosa, Leandro	Bell, Raja	Nash, Steve	O'Neal, Shaquille	Stoudemire, Amare	Duncan, Tim	Finley, Michael	Ginobili, Manu	Oberto, Fabricio	Parker, Tony	4	326	9	8	12	11	133.333	137.5	-4.16667	4.16667	1	3	3	2	0.333333	0.5	0.5	0.666667
NBA	2008 playoffs	16	7	8	203	537	28	26	29	30	2	Barbosa, Leandro	Bell, Raja	Nash, Steve	O'Neal, Shaquille	Stoudemire, Amare	Bowen, Bruce	Duncan, Tim	Finley, Michael	Parker, Tony	Thomas, Kurt	2	307	9	9	8	15	88.8889	166.667	-77.7778	77.7778	2	2	1	4	0.333333	0.666667	0.333333	0.666667
