League	Year	GameDate	GameID	BoxScoreURL	PlayByPlayURL	HomeNameFull	HomeName3	AwayNameFull	AwayName3	HaveBoxScore	HavePlayByPlay	AnalyzedPlayByPlay
NBA	2009 playoffs	2009-05-12	20090512HOULAL	http://www.nba.com/games/20090512/HOULAL/boxscore.html	http://www.nba.com/games/20090512/HOULAL/playbyplay.html	Los Angeles Lakers	LAL	Houston Rockets	HOU	NULL	2009-05-13 06:41:19	2009-05-27 23:36:47
NBA	2009 playoffs	2009-05-12	20090512ORLBOS	http://www.nba.com/games/20090512/ORLBOS/boxscore.html	http://www.nba.com/games/20090512/ORLBOS/playbyplay.html	Boston Celtics	BOS	Orlando Magic	ORL	NULL	2009-05-12 23:38:13	2009-05-27 23:36:50
NBA	2009 playoffs	2009-05-13	20090513DALDEN	http://www.nba.com/games/20090513/DALDEN/boxscore.html	http://www.nba.com/games/20090513/DALDEN/playbyplay.html	Denver Nuggets	DEN	Dallas Maverics	DAL	NULL	2009-05-14 00:08:04	2009-05-27 23:36:53
NBA	2009 playoffs	2009-05-14	20090514BOSORL	http://www.nba.com/games/20090514/BOSORL/boxscore.html	http://www.nba.com/games/20090514/BOSORL/playbyplay.html	Orlando Magic	ORL	Boston Celtics	BOS	NULL	2009-05-14 23:58:29	2009-05-27 23:36:57
NBA	2009 playoffs	2009-05-14	20090514LALHOU	http://www.nba.com/games/20090514/LALHOU/boxscore.html	http://www.nba.com/games/20090514/LALHOU/playbyplay.html	Houston Rockets	HOU	Los Angeles Lakers	LAL	NULL	2009-05-15 07:20:51	2009-05-27 23:36:59
NBA	2009 playoffs	2009-05-17	20090517HOULAL	http://www.nba.com/games/20090517/HOULAL/boxscore.html	http://www.nba.com/games/20090517/HOULAL/playbyplay.html	Los Angeles Lakers	LAL	Houston Rockets	HOU	NULL	2009-05-17 23:16:31	2009-05-27 23:37:04
NBA	2009 playoffs	2009-05-17	20090517ORLBOS	http://www.nba.com/games/20090517/ORLBOS/boxscore.html	http://www.nba.com/games/20090517/ORLBOS/playbyplay.html	Boston Celtics	BOS	Orlando Magic	ORL	NULL	2009-05-17 23:16:46	2009-05-27 23:37:06
NBA	2009 playoffs	2009-05-19	20090519DENLAL	http://www.nba.com/games/20090519/DENLAL/boxscore.html	http://www.nba.com/games/20090519/DENLAL/playbyplay.html	Los Angeles Lakers	LAL	Denver Nuggets	DEN	NULL	2009-05-20 00:45:04	2009-05-27 23:37:11
NBA	2009 playoffs	2009-05-20	20090520ORLCLE	http://www.nba.com/games/20090520/ORLCLE/boxscore.html	http://www.nba.com/games/20090520/ORLCLE/playbyplay.html	Cleveland Cavaliers	CLE	Orlando Magic	ORL	NULL	2009-05-21 00:04:52	2009-05-27 23:37:14
NBA	2009 playoffs	2009-05-21	20090521DENLAL	http://www.nba.com/games/20090521/DENLAL/boxscore.html	http://www.nba.com/games/20090521/DENLAL/playbyplay.html	Los Angeles Lakers	LAL	Denver Nuggets	DEN	NULL	2009-05-22 05:36:25	2009-05-27 23:46:28
NBA	2009 playoffs	2009-05-22	20090522ORLCLE	http://www.nba.com/games/20090522/ORLCLE/boxscore.html	http://www.nba.com/games/20090522/ORLCLE/playbyplay.html	Cleveland Cavaliers	CLE	Orlando Magic	ORL	NULL	2009-05-23 07:58:27	2009-05-27 23:37:21
NBA	2009 playoffs	2009-05-23	20090523LALDEN	http://www.nba.com/games/20090523/LALDEN/boxscore.html	http://www.nba.com/games/20090523/LALDEN/playbyplay.html	Denver Nuggets	DEN	Los Angeles Lakers	LAL	NULL	2009-05-27 23:19:51	2009-05-27 23:37:25
NBA	2009 playoffs	2009-05-24	20090524CLEORL	http://www.nba.com/games/20090524/CLEORL/boxscore.html	http://www.nba.com/games/20090524/CLEORL/playbyplay.html	Orlando Magic	ORL	Cleveland Cavaliers	CLE	NULL	2009-05-27 23:53:05	2009-05-27 23:54:32
NBA	2009 playoffs	2009-05-25	20090525LALDEN	http://www.nba.com/games/20090525/LALDEN/boxscore.html	http://www.nba.com/games/20090525/LALDEN/playbyplay.html	Denver Nuggets	DEN	Los Angeles Lakers	LAL	NULL	2009-05-27 23:56:24	2009-05-27 23:56:37
NBA	2009 playoffs	2009-05-26	20090526CLEORL	http://www.nba.com/games/20090526/CLEORL/boxscore.html	http://www.nba.com/games/20090526/CLEORL/playbyplay.html	Orlando Magic	ORL	Cleveland Cavaliers	CLE	NULL	2009-05-27 23:57:00	2009-05-28 00:03:05
NBA	2009 playoffs	2009-05-27	20090527DENLAL	http://www.nba.com/games/20090527/DENLAL/boxscore.html	http://www.nba.com/games/20090527/DENLAL/playbyplay.html	Los Angeles Lakers	LAL	Denver Nuggets	DEN	NULL	NULL	NULL
NBA	2009 playoffs	2009-05-28	20090528ORLCLE	http://www.nba.com/games/20090528/ORLCLE/boxscore.html	http://www.nba.com/games/20090528/ORLCLE/playbyplay.html	Cleveland Cavaliers	CLE	Orlando Magic	ORL	NULL	2009-05-28 23:59:11	2009-05-29 00:01:04
NBA	2009 playoffs	2009-05-29	20090529LALDEN	http://www.nba.com/games/20090529/LALDEN/boxscore.html	http://www.nba.com/games/20090529/LALDEN/playbyplay.html	Denver Nuggets	DEN	Los Angeles Lakers	LAL	NULL	2009-05-30 18:37:52	2009-05-30 18:38:22
NBA	2009 playoffs	2009-05-30	20090530CLEORL	http://www.nba.com/games/20090530/CLEORL/boxscore.html	http://www.nba.com/games/20090530/CLEORL/playbyplay.html	Orlando Magic	ORL	Cleveland Cavaliers	CLE	NULL	2009-05-31 18:58:07	2009-05-31 19:39:36
NBA	2009 playoffs	2009-06-04	20090604ORLLAL	http://www.nba.com/games/20090604/ORLLAL/boxscore.html	http://www.nba.com/games/20090604/ORLLAL/playbyplay.html	Los Angeles Lakers	LAL	Orlando Magic	ORL	NULL	2009-06-04 23:49:05	2009-06-04 23:53:36
NBA	2009 playoffs	2009-06-07	20090607ORLLAL	http://www.nba.com/games/20090607/ORLLAL/boxscore.html	http://www.nba.com/games/20090607/ORLLAL/playbyplay.html	Los Angeles Lakers	LAL	Orlando Magic	ORL	NULL	2009-06-08 15:55:06	2009-06-08 15:55:53
NBA	2009 playoffs	2009-06-09	20090609LALORL	http://www.nba.com/games/20090609/LALORL/boxscore.html	http://www.nba.com/games/20090609/LALORL/playbyplay.html	Orlando Magic	ORL	Los Angeles Lakers	LAL	NULL	2009-06-10 00:34:10	2009-06-10 00:34:45
NBA	2009 playoffs	2009-06-11	20090611LALORL	http://www.nba.com/games/20090611/LALORL/boxscore.html	http://www.nba.com/games/20090611/LALORL/playbyplay.html	Orlando Magic	ORL	Los Angeles Lakers	LAL	NULL	2009-06-12 00:52:15	2009-06-12 00:54:23
NBA	2009 playoffs	2009-06-14	20090614LALORL	http://www.nba.com/games/20090614/LALORL/boxscore.html	http://www.nba.com/games/20090614/LALORL/playbyplay.html	Orlando Magic	ORL	Los Angeles Lakers	LAL	NULL	2009-06-14 23:28:26	2009-06-14 23:30:45
