PlayerID	PlayerTrueName	PlayerTeams	SimpleMin	SimplePossFor	SimplePossOpp	SimplePointsFor	SimplePointsOpp	SimpleOffRtg	SimpleDefRtg	SimpleOverallRtg	SimpleORebFor	SimpleORebOpp	SimpleDRebFor	SimpleDRebOpp	SimpleORebRate	SimpleDRebRate	WeightedMinOffCourt	WeightedPossForOffCourt	WeightedPossOppOffCourt	WeightedPointsForOffCourt	WeightedPointsOppOffCourt	WeightedOffRtgOffCourt	WeightedDefRtgOffCourt	WeightedOverallRtgOffCourt	WeightedORebForOffCourt	WeightedORebOppOffCourt	WeightedDRebForOffCourt	WeightedDRebOppOffCourt	WeightedORebRateOffCourt	WeightedDRebRateOffCourt	WeightedOverallRtgOnCourt	WeightedORebRateOnCourt	WeightedDRebRateOnCourt	WeightedOverallRtgOnCourtMinusOffCourt	WeightedORebRateOnCourtMinusOffCourt	WeightedDRebRateOnCourtMinusOffCourt	AdjustedPM	AdjustedPMStdErr
37	Oberto, Fabricio	SAS	21.5833	35	35	37	30	105.714	85.7143	20	4	6	14	15	0.210526	0.7	218.4167	398	397	415	452	104.271	113.854	-9.5825	59	53	139	154	0.277	0.724	20	0.210526	0.7	29.5825	-0.0665	-0.024	-3.18542	3.57059
46	Iverson, Allen	DET	0.0000	0	0	0	0	NULL	NULL	NULL	0	0	0	0	NULL	NULL	192.0000	330	326	312	374	94.5455	114.724	-20.1785	52	56	112	132	0.282609	0.666667	NULL	NULL	NULL	NULL	NULL	NULL	-4.83065	2.65785
50	Hunter, Steven	DEN	0.0000	0	0	0	0	NULL	NULL	NULL	0	0	0	0	NULL	NULL	720.0000	1390	1387	1633	1486	117.482	107.138	10.3443	231	226	485	477	0.326271	0.682138	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
51	Magloire, Jamaal	MIA	47.4833	83	90	83	109	100	121.111	-21.1111	17	18	28	30	0.361702	0.608696	288.5167	501	496	534	502	106.587	101.21	5.3771	70	92	195	172	0.2893	0.6794	-21.1111	0.361702	0.608696	-26.4882	0.0724	-0.0707	-1.15368	3.95187
52	Iguodala, Andre	PHI	268.6333	496	495	494	527	99.5968	106.465	-6.86787	70	80	179	183	0.27668	0.69112	19.3667	36	36	37	50	102.778	138.889	-36.1111	4	6	10	12	0.25	0.625	-6.86787	0.27668	0.69112	29.2432	0.0267	0.0661	10.6979	3.49677
54	Korver, Kyle	UTA	136.2167	268	265	284	297	105.97	112.075	-6.10532	53	38	94	100	0.346405	0.712121	103.7833	203	206	203	236	100	114.563	-14.5631	40	33	63	68	0.3704	0.6563	-6.10532	0.346405	0.712121	8.4578	-0.024	0.0559	-2.09197	2.92683
55	Williams, Mo	CLE	540.7500	953	941	1106	973	116.055	103.401	12.6539	189	149	362	324	0.368421	0.708415	136.2500	251	266	260	274	103.586	103.007	0.5781	51	47	101	86	0.3723	0.6824	12.6539	0.368421	0.708415	12.0758	-0.0039	0.026	-0.572044	2.5535
59	Salmons, John	CHI	312.7500	600	599	627	682	104.5	113.856	-9.35643	97	108	215	213	0.312903	0.665635	58.2500	115	115	131	106	113.913	92.1739	21.7391	21	16	49	36	0.3684	0.7538	-9.35643	0.312903	0.665635	-31.0955	-0.0555	-0.0882	-9.78313	2.52801
63	Smith, J.R.	DEN	405.5167	794	783	951	851	119.773	108.685	11.0888	135	143	272	271	0.332512	0.655422	314.4833	596	604	682	635	114.429	105.132	9.2971	96	83	213	206	0.3179	0.7196	11.0888	0.332512	0.655422	1.7917	0.0146	-0.0642	3.47472	2.68281
65	Miller, Brad	CHI	185.7833	372	341	399	348	107.258	102.053	5.20528	55	56	140	130	0.297297	0.714286	185.2167	343	373	359	440	104.665	117.963	-13.2977	63	68	124	119	0.3462	0.6458	5.20528	0.297297	0.714286	18.503	-0.0489	0.0685	4.12589	2.73932
67	Stojakovic, Peja	NOH	162.1167	303	298	269	373	88.7789	125.168	-36.3889	43	48	89	118	0.267081	0.649635	77.8833	146	153	152	169	104.11	110.457	-6.3479	17	19	60	52	0.2464	0.7595	-36.3889	0.267081	0.649635	-30.041	0.0207	-0.1099	-0.678777	2.92804
68	Bibby, Mike	ATL	389.8000	679	678	705	750	103.829	110.619	-6.79031	119	127	216	260	0.313984	0.629738	138.2000	239	236	219	252	91.6318	106.78	-15.1479	51	47	80	103	0.3312	0.6299	-6.79031	0.313984	0.629738	8.3576	-0.0172	-0.0002	-3.02208	3.00551
69	West, David	NOH	178.4000	330	331	328	413	99.3939	124.773	-25.3795	40	48	109	116	0.25641	0.694268	61.6000	119	120	93	129	78.1513	107.5	-29.3487	20	19	40	54	0.2703	0.678	-25.3795	0.25641	0.694268	3.9692	-0.0139	0.0163	-0.509534	3.43811
70	Paul, Chris	NOH	201.0667	379	378	365	460	96.3061	121.693	-25.3871	49	55	124	141	0.257895	0.692737	38.9333	70	73	56	82	80	112.329	-32.3288	11	12	25	29	0.275	0.6757	-25.3871	0.257895	0.692737	6.9417	-0.0171	0.017	14.8175	4.13563
72	Claxton, Speedy	ATL	3.3333	6	6	8	5	133.333	83.3333	50	4	0	4	1	0.8	1	524.6667	912	908	916	997	100.439	109.802	-9.3632	166	174	292	362	0.3144	0.6266	50	0.8	1	59.3632	0.4856	0.3734	NULL	NULL
73	Andersen, Chris	DEN	303.0833	583	586	705	614	120.926	104.778	16.1481	117	101	207	201	0.367925	0.672078	416.9167	807	801	928	872	114.994	108.864	6.1299	114	125	278	276	0.2923	0.6898	16.1481	0.367925	0.672078	10.0182	0.0756	-0.0177	2.2	3.11296
75	Hart, Jason	DEN	18.8667	37	36	27	39	72.973	108.333	-35.3604	6	5	12	13	0.315789	0.705882	701.1333	1353	1351	1606	1447	118.699	107.106	11.5933	225	221	473	464	0.3266	0.6816	-35.3604	0.315789	0.705882	-46.9537	-0.0108	0.0243	NULL	NULL
76	Butler, Rasual	NOH	157.5500	294	295	292	364	99.3197	123.39	-24.0701	43	49	95	108	0.284768	0.659722	82.4500	155	156	129	178	83.2258	114.103	-30.8768	17	18	54	62	0.2152	0.75	-24.0701	0.284768	0.659722	6.8067	0.0696	-0.0903	-11.092	2.91497
83	Bass, Brandon	DAL	191.8000	360	364	419	406	116.389	111.538	4.85043	55	49	132	127	0.302198	0.729282	288.2000	543	541	597	619	109.945	114.418	-4.473	86	87	199	178	0.3258	0.6958	4.85043	0.302198	0.729282	9.3234	-0.0236	0.0335	0.494367	3.44526
85	Price, Ronnie	UTA	16.0333	30	31	40	37	133.333	119.355	13.9785	10	8	11	11	0.47619	0.578947	223.9667	441	440	447	496	101.36	112.727	-11.3667	83	63	146	157	0.3458	0.6986	13.9785	0.47619	0.578947	25.3452	0.1304	-0.1197	-6.75729	4.23123
86	Johnson, Joe	ATL	428.8667	742	737	743	792	100.135	107.463	-7.32792	132	155	244	297	0.307692	0.611529	99.1333	176	177	181	210	102.841	118.644	-15.8032	38	19	52	66	0.3654	0.7324	-7.32792	0.307692	0.611529	8.4753	-0.0577	-0.1209	5.36611	3.29688
88	Pachulia, Zaza	ATL	260.1833	442	438	462	479	104.525	109.361	-4.83584	93	100	146	171	0.352273	0.593496	267.8167	476	476	462	523	97.0588	109.874	-12.8151	77	74	150	192	0.2862	0.6696	-4.83584	0.352273	0.593496	7.9793	0.0661	-0.0761	-0.941184	3.07782
93	Foyle, Adonal	ORL	3.8500	10	9	8	11	80	122.222	-42.2222	0	1	2	3	0	0.666667	1163.1500	2152	2159	2319	2272	107.76	105.234	2.5263	351	352	787	784	0.3093	0.691	-42.2222	0	0.666667	-44.7485	-0.3093	-0.0243	NULL	NULL
94	Smith, Josh	ATL	410.5000	711	708	713	765	100.281	108.051	-7.76955	126	142	237	280	0.310345	0.62533	117.5000	207	206	211	237	101.932	115.049	-13.1162	44	32	59	83	0.3465	0.6484	-7.76955	0.310345	0.62533	5.3466	-0.0362	-0.0231	0.819598	2.83447
96	Lue, Tyronn	ORL	3.8500	10	10	11	12	110	120	-10	0	0	2	3	0	1	1163.1500	2152	2158	2316	2271	107.621	105.236	2.3845	351	353	787	784	0.3093	0.6904	-10	0	1	-12.3845	-0.3093	0.3096	-5.51023	4.00264
97	Williams, Marvin	ATL	97.3000	179	171	165	181	92.1788	105.848	-13.6692	27	36	57	72	0.272727	0.612903	430.7000	739	743	759	821	102.706	110.498	-7.7916	143	138	239	291	0.3295	0.634	-13.6692	0.272727	0.612903	-5.8776	-0.0568	-0.0211	-4.53684	2.55413
98	Pietrus, Mickael	ORL	617.7167	1137	1158	1225	1209	107.74	104.404	3.33552	202	199	413	411	0.329527	0.674837	549.2833	1025	1010	1102	1074	107.512	106.337	1.1756	149	154	376	376	0.2838	0.7094	3.33552	0.329527	0.674837	2.1599	0.0457	-0.0346	-1.30497	2.61488
103	Fisher, Derek	LAL	608.3500	1153	1159	1279	1184	110.928	102.157	8.77098	208	217	413	403	0.340426	0.655556	457.6500	879	873	973	911	110.694	104.353	6.3412	156	156	323	315	0.3312	0.6743	8.77098	0.340426	0.655556	2.4298	0.0092	-0.0187	-11.3051	4.08501
109	Ivey, Royal	PHI	44.6167	84	86	81	81	96.4286	94.186	2.24252	13	6	31	37	0.26	0.837838	243.3833	448	445	450	496	100.446	111.461	-11.0142	61	80	158	158	0.2785	0.6639	2.24252	0.26	0.837838	13.2567	-0.0185	0.1739	-10.7427	3.52894
110	Hinrich, Kirk	CHI	210.3667	410	413	437	449	106.585	108.717	-2.13134	71	65	153	140	0.336493	0.701835	160.6333	305	301	321	339	105.246	112.625	-7.3787	47	59	111	109	0.3013	0.6529	-2.13134	0.336493	0.701835	5.2474	0.0352	0.0489	2.78902	2.63879
114	Knight, Brevin	UTA	16.5000	30	30	24	42	80	140	-60	2	9	8	13	0.133333	0.470588	223.5000	441	441	463	491	104.989	111.338	-6.3492	91	62	149	155	0.3699	0.7062	-60	0.133333	0.470588	-53.6508	-0.2366	-0.2356	-6.15599	4.04416
116	Rush, Kareem	PHI	0.0000	0	0	0	0	NULL	NULL	NULL	0	0	0	0	NULL	NULL	288.0000	532	531	531	577	99.812	108.663	-8.85087	74	86	189	195	0.275093	0.687273	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
118	Chandler, Tyson	NOH	93.5500	171	171	157	220	91.8129	128.655	-36.8421	18	30	52	68	0.209302	0.634146	146.4500	278	280	264	322	94.964	115	-20.036	42	37	97	102	0.2917	0.7239	-36.8421	0.209302	0.634146	-16.8061	-0.0824	-0.0898	-5.26065	3.49839
119	Gordon, Ben	CHI	304.1500	592	583	629	645	106.25	110.635	-4.38465	94	107	216	208	0.311258	0.668731	66.8500	123	131	129	143	104.878	109.16	-4.2823	24	17	48	41	0.3692	0.7385	-4.38465	0.311258	0.668731	-0.1023	-0.0579	-0.0698	-1.83754	2.68977
122	Deng, Luol	CHI	0.0000	0	0	0	0	NULL	NULL	NULL	0	0	0	0	NULL	NULL	371.0000	715	714	758	788	106.014	110.364	-4.35016	118	124	264	249	0.321526	0.680412	NULL	NULL	NULL	NULL	NULL	NULL	-0.807334	2.79917
123	Ely, Melvin	NOH	0.0000	0	0	0	0	NULL	NULL	NULL	0	0	0	0	NULL	NULL	240.0000	449	451	421	542	93.7639	120.177	-26.4135	60	67	149	170	0.26087	0.689815	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
125	Thomas, Tim	CHI	15.1167	28	29	27	30	96.4286	103.448	-7.0197	3	7	10	12	0.2	0.588235	355.8833	687	685	731	758	106.405	110.657	-4.2523	115	117	254	237	0.3267	0.6846	-7.0197	0.2	0.588235	-2.7674	-0.1267	-0.0964	1.14237	2.76245
128	Carroll, Matt	DAL	13.6333	23	25	21	26	91.3043	104	-12.6957	4	2	7	10	0.285714	0.777778	466.3667	880	880	995	999	113.068	113.523	-0.4545	137	134	324	295	0.3171	0.7074	-12.6957	0.285714	0.777778	-12.2412	-0.0314	0.0704	-10.7855	3.50539
132	Okur, Mehmet	UTA	43.4167	79	79	85	95	107.595	120.253	-12.6582	16	16	30	33	0.326531	0.652174	196.5833	392	392	402	438	102.551	111.735	-9.1837	77	55	127	135	0.3632	0.6978	-12.6582	0.326531	0.652174	-3.4745	-0.0367	-0.0456	-0.371109	3.00039
136	Kirilenko, Andrei	UTA	136.3167	269	269	271	316	100.743	117.472	-16.7286	55	43	82	95	0.366667	0.656	103.6833	202	202	216	217	106.931	107.426	-0.495	38	28	75	73	0.3423	0.7282	-16.7286	0.366667	0.656	-16.2336	0.0244	-0.0722	3.01789	2.74203
137	Collins, Jarron	UTA	35.3500	68	67	72	72	105.882	107.463	-1.58033	9	3	23	25	0.264706	0.884615	204.6500	403	404	415	461	102.978	114.109	-11.1312	84	68	134	143	0.37	0.6634	-1.58033	0.264706	0.884615	9.5509	-0.1053	0.2212	NULL	NULL
138	Harpring, Matt	UTA	48.5167	99	97	100	100	101.01	103.093	-2.08268	17	20	34	34	0.333333	0.62963	191.4833	372	374	387	433	104.032	115.775	-11.7431	76	51	123	134	0.3619	0.7069	-2.08268	0.333333	0.62963	9.6604	-0.0286	-0.0773	-1.56282	3.39936
139	Williams, Deron	UTA	210.7167	420	418	430	466	102.381	111.483	-9.1023	84	57	142	150	0.358974	0.713568	29.2833	51	53	57	67	111.765	126.415	-14.6504	9	14	15	18	0.3333	0.5172	-9.1023	0.358974	0.713568	5.5481	0.0257	0.1964	0.865838	4.22952
140	Brown, Devin	NOH	32.6000	62	63	49	75	79.0323	119.048	-40.0154	5	6	21	23	0.178571	0.777778	207.4000	387	388	372	467	96.124	120.361	-24.2368	55	61	128	147	0.2723	0.6772	-40.0154	0.178571	0.777778	-15.7786	-0.0937	0.1006	-5.08875	3.12879
143	O'Neal, Jermaine	MIA	161.7500	284	279	307	292	108.099	104.66	3.43909	40	51	108	94	0.298507	0.679245	174.2500	300	307	310	319	103.333	103.909	-0.5755	47	59	115	108	0.3032	0.6609	3.43909	0.298507	0.679245	4.0146	-0.0047	0.0183	-6.99262	2.53561
144	Battie, Tony	ORL	128.3833	237	242	255	264	107.595	109.091	-1.49597	39	39	85	74	0.345133	0.685484	1038.6167	1925	1926	2072	2019	107.636	104.829	2.8077	312	314	704	713	0.3044	0.6916	-1.49597	0.345133	0.685484	-4.3037	0.0407	-0.0061	-2.71891	3.28694
145	Artest, Ron	HOU	488.0167	880	877	924	931	105	106.157	-1.15735	141	149	330	318	0.30719	0.688935	135.9833	263	263	265	277	100.76	105.323	-4.5627	43	42	99	94	0.3139	0.7021	-1.15735	0.30719	0.688935	3.4053	-0.0067	-0.0132	3.43566	2.56709
149	Howard, Dwight	ORL	902.7333	1668	1658	1759	1758	105.456	106.031	-0.575728	275	282	605	621	0.30692	0.682074	264.2667	494	510	568	525	114.98	102.941	12.0386	76	71	184	166	0.314	0.7216	-0.575728	0.30692	0.682074	-12.6143	-0.0071	-0.0395	0.55319	3.60406
151	Turkoglu, Hedo	ORL	933.6667	1719	1714	1874	1834	109.017	107.001	2.0157	269	273	626	624	0.301232	0.696329	233.3333	443	454	453	449	102.257	98.8987	3.3587	82	80	163	163	0.3347	0.6708	2.0157	0.301232	0.696329	-1.343	-0.0335	0.0255	2.76835	2.68663
158	Nelson, Jameer	ORL	89.8000	162	161	168	181	103.704	112.422	-8.71866	32	27	56	61	0.344086	0.674699	1077.2000	2000	2007	2159	2102	107.95	104.733	3.2166	319	326	733	726	0.3053	0.6922	-8.71866	0.344086	0.674699	-11.9353	0.0388	-0.0175	-1.13988	3.43168
163	Evans, Reggie	PHI	36.1500	69	68	57	67	82.6087	98.5294	-15.9207	11	7	27	31	0.261905	0.794118	251.8500	463	463	474	510	102.376	110.151	-7.7754	63	79	162	164	0.2775	0.6722	-15.9207	0.261905	0.794118	-8.1453	-0.0156	0.1219	-2.15407	3.23369
166	Allen, Ray	BOS	564.9833	1073	1064	1167	1137	108.76	106.861	1.89958	192	174	392	376	0.338028	0.69258	142.0167	272	281	263	293	96.6912	104.271	-7.5793	29	42	97	113	0.2042	0.6978	1.89958	0.338028	0.69258	9.4789	0.1338	-0.0052	6.35334	3.25152
167	Brand, Elton	PHI	0.0000	0	0	0	0	NULL	NULL	NULL	0	0	0	0	NULL	NULL	288.0000	532	531	531	577	99.812	108.663	-8.85087	74	86	189	195	0.275093	0.687273	NULL	NULL	NULL	NULL	NULL	NULL	-4.55967	3.5121
168	Petro, Johan	DEN	26.4500	52	51	50	58	96.1538	113.725	-17.5716	8	8	16	17	0.32	0.666667	693.5500	1338	1336	1583	1428	118.311	106.886	11.4247	223	218	469	460	0.3265	0.6827	-17.5716	0.32	0.666667	-28.9963	-0.0065	-0.016	-11.1031	3.53972
170	Lewis, Rashard	ORL	985.8667	1834	1829	1979	1930	107.906	105.522	2.38407	287	299	669	670	0.299895	0.691116	181.1333	328	339	348	353	106.098	104.13	1.9678	64	54	120	117	0.3536	0.6897	2.38407	0.299895	0.691116	0.4163	-0.0537	0.0014	7.85722	2.86112
174	Murray, Ronald (Flip)	ATL	340.6167	584	585	599	642	102.568	109.744	-7.1751	117	109	190	230	0.337176	0.635451	187.3833	334	329	325	360	97.3054	109.423	-12.1171	53	65	106	133	0.2849	0.6199	-7.1751	0.337176	0.635451	4.942	0.0523	0.0156	3.40028	2.5883
178	Singleton, James	DAL	41.4667	76	80	70	108	92.1053	135	-42.8947	14	15	21	29	0.325581	0.583333	438.5333	827	825	946	917	114.389	111.151	3.2378	127	121	310	276	0.3151	0.7193	-42.8947	0.325581	0.583333	-46.1325	0.0105	-0.136	-5.44452	3.76423
186	Bryant, Kobe	LAL	894.8833	1705	1698	1925	1755	112.903	103.357	9.54634	307	317	607	604	0.336992	0.656926	171.1167	327	334	327	340	100	101.796	-1.7964	57	56	129	114	0.3333	0.6973	9.54634	0.336992	0.656926	11.3427	0.0037	-0.0404	6.11481	3.32784
187	Odom, Lamar	LAL	702.6333	1345	1345	1538	1368	114.349	101.71	12.6394	251	248	486	453	0.356534	0.662125	363.3667	687	687	714	727	103.93	105.822	-1.8923	113	125	250	265	0.2989	0.6667	12.6394	0.356534	0.662125	14.5317	0.0576	-0.0046	11.3104	2.73173
188	Mihm, Chris	LAL	0.0000	0	0	0	0	NULL	NULL	NULL	0	0	0	0	NULL	NULL	1066.0000	2032	2032	2252	2095	110.827	103.1	7.72638	364	373	736	718	0.336414	0.663661	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
189	Brown, Kwame	DET	48.3500	80	77	77	99	96.25	128.571	-32.3214	15	21	27	27	0.357143	0.5625	143.6500	250	249	235	275	94	110.442	-16.4418	37	35	85	105	0.2606	0.7083	-32.3214	0.357143	0.5625	-15.8796	0.0965	-0.1458	-1.27102	3.50152
190	George, Devean	DAL	0.0000	0	0	0	0	NULL	NULL	NULL	0	0	0	0	NULL	NULL	480.0000	903	905	1016	1025	112.514	113.26	-0.745826	141	136	331	305	0.316143	0.708779	NULL	NULL	NULL	NULL	NULL	NULL	-12.5677	3.82063
191	Cook, Brian	HOU	32.0000	63	63	54	71	85.7143	112.698	-26.9841	14	12	18	26	0.35	0.6	592.0000	1080	1077	1135	1137	105.093	105.571	-0.4784	170	179	411	386	0.3058	0.6966	-26.9841	0.35	0.6	-26.5057	0.0442	-0.0966	NULL	NULL
193	Vujacic, Sasha	LAL	246.6333	491	489	520	518	105.906	105.93	-0.0241567	84	76	177	173	0.326848	0.699605	819.3667	1541	1543	1732	1577	112.395	102.203	10.191	280	297	559	545	0.3394	0.653	-0.0241567	0.326848	0.699605	-10.2152	-0.0126	0.0466	-4.27916	2.98919
194	Bynum, Andrew	LAL	381.2833	721	714	770	739	106.796	103.501	3.29472	117	135	269	268	0.303896	0.665842	684.7167	1311	1318	1482	1356	113.044	102.883	10.1603	247	238	467	450	0.3544	0.6624	3.29472	0.303896	0.665842	-6.8656	-0.0505	0.0034	2.00631	2.87216
197	Gasol, Pau	LAL	885.9333	1677	1682	1881	1735	112.165	103.151	9.01357	302	313	607	584	0.340858	0.659783	180.0667	355	350	371	360	104.507	102.857	1.6499	62	60	129	134	0.3163	0.6825	9.01357	0.340858	0.659783	7.3637	0.0246	-0.0227	6.64384	2.76624
198	Battier, Shane	HOU	495.7000	901	902	942	967	104.55	107.206	-2.65571	144	156	339	317	0.312364	0.684848	128.3000	242	238	247	241	102.066	101.26	0.8056	40	35	90	95	0.2963	0.72	-2.65571	0.312364	0.684848	-3.4613	0.0161	-0.0352	2.47668	2.80123
199	Wright, Lorenzen	CLE	0.0000	0	0	0	0	NULL	NULL	NULL	0	0	0	0	NULL	NULL	677.0000	1204	1207	1366	1247	113.455	103.314	10.1411	240	196	463	410	0.369231	0.70258	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
201	Haslem, Udonis	MIA	203.7833	350	351	387	375	110.571	106.838	3.73382	49	60	133	114	0.300613	0.689119	132.2167	234	235	230	236	98.2906	100.425	-2.1349	38	50	90	88	0.3016	0.6429	3.73382	0.300613	0.689119	5.8687	-0.001	0.0462	-10.305	3.39423
204	Wade, Dwayne	MIA	285.2333	498	498	534	516	107.229	103.614	3.61446	79	89	197	170	0.317269	0.688811	50.7667	86	88	83	95	96.5116	107.954	-11.4429	8	21	26	32	0.2	0.5532	3.61446	0.317269	0.688811	15.0574	0.1173	0.1356	16.8328	3.39619
212	Jones, Dahntay	DEN	264.8167	500	503	554	522	110.8	103.777	7.02266	75	75	176	168	0.308642	0.701195	455.1833	890	884	1079	964	121.236	109.05	12.1862	156	151	309	309	0.3355	0.6717	7.02266	0.308642	0.701195	-5.1635	-0.0269	0.0295	-11.4248	3.12896
214	Wright, Dorell	MIA	3.0667	5	5	2	4	40	80	-40	2	1	1	2	0.5	0.5	332.9333	579	581	615	607	106.218	104.475	1.7426	85	109	222	200	0.2982	0.6707	-40	0.5	0.5	-41.7426	0.2018	-0.1707	NULL	NULL
222	Kidd, Jason	DAL	386.3500	736	741	833	834	113.179	112.551	0.628741	111	106	275	239	0.317143	0.721785	93.6500	167	164	183	191	109.581	116.463	-6.8826	30	30	56	66	0.3125	0.6512	0.628741	0.317143	0.721785	7.5113	0.0046	0.0706	7.50824	2.95943
231	Vaughn, Jacque	SAS	21.2500	35	36	40	29	114.286	80.5556	33.7302	6	2	17	14	0.3	0.894737	218.7500	398	396	412	453	103.518	114.394	-10.8764	57	57	136	155	0.2689	0.7047	33.7302	0.3	0.894737	44.6066	0.0311	0.19	-9.36061	4.77158
236	Blount, Mark	MIA	0.0000	0	0	0	0	NULL	NULL	NULL	0	0	0	0	NULL	NULL	336.0000	584	586	617	611	105.651	104.266	1.38447	87	110	223	202	0.301038	0.66967	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
239	West, Delonte	CLE	590.6333	1052	1054	1201	1084	114.163	102.846	11.3172	199	160	397	356	0.358559	0.712747	86.3667	152	153	165	163	108.553	106.536	2.0167	41	36	66	54	0.4316	0.6471	11.3172	0.358559	0.712747	9.3005	-0.073	0.0656	0.873718	2.73913
240	Pierce, Paul	BOS	555.9833	1059	1059	1138	1117	107.46	105.477	1.983	180	159	390	389	0.316344	0.710383	151.0167	286	286	292	313	102.098	109.441	-7.3427	41	57	99	100	0.2908	0.6346	1.983	0.316344	0.710383	9.3257	0.0255	0.0758	-0.164382	3.12788
244	Marbury, Stephon	BOS	166.0333	321	329	309	345	96.2617	104.863	-8.60154	38	58	115	122	0.2375	0.66474	540.9667	1024	1016	1121	1085	109.473	106.791	2.6813	183	158	374	367	0.3327	0.703	-8.60154	0.2375	0.66474	-11.2828	-0.0952	-0.0383	-10.194	3.73752
245	Ariza, Trevor	LAL	689.6667	1299	1308	1447	1348	111.393	103.058	8.33528	237	240	469	457	0.341499	0.661495	376.3333	733	724	805	747	109.823	103.177	6.6459	127	133	267	261	0.3273	0.6675	8.33528	0.341499	0.661495	1.6894	0.0142	-0.006	-1.73114	2.94198
252	Scalabrine, Brian	BOS	245.5667	451	454	493	500	109.313	110.132	-0.81952	71	83	157	157	0.311404	0.654167	461.4333	894	891	937	930	104.81	104.377	0.4327	150	133	332	332	0.3112	0.714	-0.81952	0.311404	0.654167	-1.2522	0.0002	-0.0598	-0.102337	3.53089
253	Perkins, Kendrick	BOS	512.1000	954	960	1008	997	105.66	103.854	1.80621	164	147	374	357	0.314779	0.71785	194.9000	391	385	422	433	107.928	112.467	-4.5391	57	69	115	132	0.3016	0.625	1.80621	0.314779	0.71785	6.3453	0.0132	0.0929	-5.8991	3.26669
257	Gooden, Drew	SAS	70.7333	126	127	120	122	95.2381	96.063	-0.824897	15	8	52	53	0.220588	0.866667	169.2667	307	305	332	360	108.143	118.033	-9.8895	48	51	101	116	0.2927	0.6645	-0.824897	0.220588	0.866667	9.0646	-0.0721	0.2022	-6.42577	2.80278
258	Ilgauskas, Zydrunas	CLE	406.8500	731	720	860	736	117.647	102.222	15.4248	138	115	281	245	0.360313	0.709596	270.1500	473	487	506	511	106.977	104.928	2.0486	102	81	182	165	0.382	0.692	15.4248	0.360313	0.709596	13.3762	-0.0217	0.0176	-1.21066	2.76057
260	James, LeBron	CLE	579.8000	1036	1035	1189	1067	114.768	103.092	11.6766	217	162	392	357	0.378049	0.707581	97.2000	168	172	177	180	105.357	104.651	0.706	23	34	71	53	0.3026	0.6762	11.6766	0.378049	0.707581	10.9706	0.0754	0.0314	13.9129	3.1271
263	Marshall, Donyell	PHI	50.2833	101	93	110	105	108.911	112.903	-3.99233	13	15	34	29	0.309524	0.693878	237.7167	431	438	421	472	97.6798	107.763	-10.0827	61	71	155	166	0.2687	0.6858	-3.99233	0.309524	0.693878	6.0904	0.0408	0.0081	NULL	NULL
265	Pavlovic, Sasha	CLE	91.3500	172	178	165	168	95.9302	94.382	1.54821	25	37	71	63	0.284091	0.657407	585.6500	1032	1029	1201	1079	116.376	104.859	11.5169	215	159	392	347	0.3826	0.7114	1.54821	0.284091	0.657407	-9.9687	-0.0985	-0.054	-3.24255	2.87205
270	Hamilton, Richard	DET	154.1833	266	262	234	308	87.9699	117.557	-29.5873	37	46	91	111	0.25	0.664234	37.8167	64	64	78	66	121.875	103.125	18.75	15	10	21	21	0.4167	0.6774	-29.5873	0.25	0.664234	-48.3373	-0.1667	-0.0132	-2.83275	3.06986
271	Billups, Chauncey	DEN	580.2667	1123	1113	1338	1205	119.145	108.266	10.8792	173	181	386	388	0.308378	0.680776	139.7333	267	274	295	281	110.487	102.555	7.9321	58	45	99	89	0.3946	0.6875	10.8792	0.308378	0.680776	2.9471	-0.0862	-0.0067	0.271948	2.85093
272	Prince, Tayshaun	DET	128.6333	219	218	199	249	90.8676	114.22	-23.3526	34	37	76	87	0.280992	0.672566	63.3667	111	108	113	125	101.802	115.741	-13.9389	18	19	36	45	0.2857	0.6545	-23.3526	0.280992	0.672566	-9.4137	-0.0047	0.0181	-1.02095	3.39385
273	Wallace, Ben	CLE	176.1000	300	306	322	348	107.333	113.725	-6.39216	65	45	102	106	0.380117	0.693878	500.9000	904	901	1044	899	115.487	99.778	15.7087	175	151	361	304	0.3653	0.7051	-6.39216	0.380117	0.693878	-22.1009	0.0148	-0.0112	-4.52435	2.81287
274	Wallace, Rasheed	DET	121.9833	207	206	181	239	87.4396	116.019	-28.5798	27	31	72	86	0.238938	0.699029	70.0167	123	120	131	135	106.504	112.5	-5.9959	25	25	40	46	0.3521	0.6154	-28.5798	0.238938	0.699029	-22.5839	-0.1132	0.0836	5.45095	3.39008
275	McDyess, Antonio	DET	135.7167	236	232	215	254	91.1017	109.483	-18.3811	31	40	88	95	0.246032	0.6875	56.2833	94	94	97	120	103.191	127.66	-24.4681	21	16	24	37	0.3621	0.6	-18.3811	0.246032	0.6875	6.087	-0.1161	0.0875	0.140499	3.16164
