PlayerID	PlayerTrueName	PlayerTeams	SimpleMin	SimplePossFor	SimplePossOpp	SimplePointsFor	SimplePointsOpp	SimpleOffRtg	SimpleDefRtg	SimpleOverallRtg	SimpleORebFor	SimpleORebOpp	SimpleDRebFor	SimpleDRebOpp	SimpleORebRate	SimpleDRebRate	WeightedMinOffCourt	WeightedPossForOffCourt	WeightedPossOppOffCourt	WeightedPointsForOffCourt	WeightedPointsOppOffCourt	WeightedOffRtgOffCourt	WeightedDefRtgOffCourt	WeightedOverallRtgOffCourt	WeightedORebForOffCourt	WeightedORebOppOffCourt	WeightedDRebForOffCourt	WeightedDRebOppOffCourt	WeightedORebRateOffCourt	WeightedDRebRateOffCourt	WeightedOverallRtgOnCourt	WeightedORebRateOnCourt	WeightedDRebRateOnCourt	WeightedOverallRtgOnCourtMinusOffCourt	WeightedORebRateOnCourtMinusOffCourt	WeightedDRebRateOnCourtMinusOffCourt	AdjustedPM	AdjustedPMStdErr
25	Anthony, Carmelo	NYK	155.5000	296	293	292	332	98.6487	113.311	-14.6619	69	61	85	111	0.383333	0.582192	36.5000	67	71	71	65	105.97	91.5493	14.4209	19	11	27	27	0.413	0.7105	-14.6619	0.383333	0.582192	-29.0828	-0.0297	-0.1283	0.825791	2.70263
26	Duncan, Tim	SAS	211.9833	400	397	406	424	101.5	106.801	-5.30101	64	66	141	138	0.316832	0.681159	81.0167	157	158	160	161	101.911	101.899	0.0121	28	21	58	66	0.2979	0.7342	-5.30101	0.316832	0.681159	-5.3131	0.0189	-0.053	4.00443	3.70277
30	Parker, Tony	SAS	221.1333	418	415	416	435	99.5215	104.819	-5.29775	63	66	153	151	0.294393	0.69863	71.8667	139	140	150	150	107.914	107.143	0.7708	29	21	46	53	0.3537	0.6866	-5.29775	0.294393	0.69863	-6.0685	-0.0593	0.012	-3.3131	3.26312
31	Miller, Andre	POR	193.5500	332	335	348	374	104.819	111.642	-6.82251	48	59	119	121	0.284024	0.668539	94.4500	173	170	181	186	104.624	109.412	-4.7875	32	34	59	59	0.3516	0.6344	-6.82251	0.284024	0.668539	-2.035	-0.0676	0.0341	3.36904	3.56746
34	Hilario, Nene	DEN	162.0333	321	325	324	352	100.935	108.308	-7.37311	51	60	119	132	0.278689	0.664804	77.9667	154	150	163	159	105.844	106	-0.1558	30	34	50	55	0.3529	0.5952	-7.37311	0.278689	0.664804	-7.2173	-0.0742	0.0696	5.30408	3.01235
40	Mohammed, Nazr	OKC	147.9167	286	286	305	279	106.643	97.5524	9.09091	42	58	108	103	0.289655	0.650602	693.0833	1325	1323	1437	1431	108.453	108.163	0.2896	262	253	481	431	0.3781	0.6553	9.09091	0.289655	0.650602	8.8013	-0.0884	-0.0047	-3.30269	2.86039
47	Ford, T.J.	IND	13.5167	26	25	28	21	107.692	84	23.6923	3	4	6	9	0.25	0.6	226.4833	427	429	423	467	99.0632	108.858	-9.7946	85	109	136	163	0.3427	0.5551	23.6923	0.25	0.6	33.4869	-0.0927	0.0449	-4.69618	4.92606
51	Magloire, Jamaal	MIA	17.8500	32	33	31	44	96.875	133.333	-36.4583	3	8	10	12	0.2	0.555556	1000.1500	1796	1799	1917	1848	106.737	102.724	4.0135	317	319	680	630	0.3347	0.6807	-36.4583	0.2	0.555556	-40.4718	-0.1347	-0.1251	NULL	NULL
52	Iguodala, Andre	PHI	181.9000	323	324	343	361	106.192	111.42	-5.2278	65	64	118	127	0.338542	0.648352	58.1000	107	105	90	109	84.1121	103.81	-19.6974	18	22	38	46	0.2813	0.6333	-5.2278	0.338542	0.648352	14.4696	0.0573	0.0151	-2.65048	3.11318
54	Korver, Kyle	CHI	275.6667	528	500	575	530	108.902	106	2.90152	99	75	174	172	0.365314	0.698795	497.3333	875	897	905	882	103.429	98.3278	5.1008	212	155	347	321	0.3977	0.6912	2.90152	0.365314	0.698795	-2.1993	-0.0324	0.0076	-0.723553	2.81635
63	Smith, J.R.	DEN	76.4667	153	149	161	171	105.229	114.765	-9.53634	32	32	45	55	0.367816	0.584416	163.5333	322	326	326	340	101.242	104.295	-3.0522	49	62	124	132	0.2707	0.6667	-9.53634	0.367816	0.584416	-6.4841	0.0971	-0.0823	1.57266	2.81371
67	Stojakovic, Peja	DAL	350.0833	642	640	741	699	115.421	109.219	6.20181	102	111	215	229	0.308157	0.659509	662.9167	1199	1210	1322	1243	110.258	102.727	7.5313	194	223	430	410	0.3212	0.6585	6.20181	0.308157	0.659509	-1.3295	-0.013	0.001	0.12239	2.84703
68	Bibby, Mike	MIA	414.8000	741	738	746	786	100.675	106.504	-5.8293	134	150	282	278	0.325243	0.652778	603.2000	1087	1094	1202	1106	110.58	101.097	9.4827	186	177	408	364	0.3382	0.6974	-5.8293	0.325243	0.652778	-15.312	-0.013	-0.0446	-8.49625	2.38265
69	West, David	NOH	0.0000	0	0	0	0	NULL	NULL	NULL	0	0	0	0	NULL	NULL	288.0000	517	514	536	579	103.675	112.646	-8.97087	79	102	167	187	0.296992	0.620818	NULL	NULL	NULL	NULL	NULL	NULL	-1.8069	3.01368
70	Paul, Chris	NOH	250.0667	449	448	479	506	106.682	112.946	-6.26491	70	83	144	158	0.307018	0.634361	37.9333	68	66	57	73	83.8235	110.606	-26.7825	9	19	23	29	0.2368	0.5476	-6.26491	0.307018	0.634361	20.5176	0.0702	0.0868	11.0608	3.56997
73	Andersen, Chris	DEN	73.0333	141	141	153	151	108.511	107.092	1.41844	27	31	46	48	0.36	0.597403	166.9667	334	334	334	360	100	107.784	-7.7844	54	63	123	139	0.2798	0.6613	1.41844	0.36	0.597403	9.2028	0.0802	-0.0639	-0.424678	3.44122
76	Butler, Rasual	CHI	6.6167	12	11	12	10	100	90.9091	9.09091	2	2	3	5	0.285714	0.6	766.3833	1391	1386	1468	1402	105.536	101.154	4.3812	309	228	518	488	0.3877	0.6944	9.09091	0.285714	0.6	4.7097	-0.102	-0.0944	-7.52392	3.27948
83	Bass, Brandon	ORL	139.1833	251	265	231	250	92.0319	94.3396	-2.30775	41	45	99	107	0.277027	0.6875	148.8167	268	253	301	271	112.313	107.115	5.1988	70	55	99	83	0.4575	0.6429	-2.30775	0.277027	0.6875	-7.5066	-0.1805	0.0446	-1.14508	2.82344
86	Johnson, Joe	ATL	496.6167	875	873	885	942	101.143	107.904	-6.76092	157	174	314	337	0.317814	0.643443	79.3833	151	156	150	146	99.3377	93.5897	5.748	30	34	54	55	0.3529	0.6136	-6.76092	0.317814	0.643443	-12.5089	-0.0351	0.0298	1.03325	3.14582
88	Pachulia, Zaza	ATL	194.7500	335	336	349	351	104.179	104.464	-0.285181	76	78	122	115	0.397906	0.61	381.2500	691	693	686	737	99.2764	106.349	-7.0728	111	130	246	277	0.2861	0.6543	-0.285181	0.397906	0.61	6.7876	0.1118	-0.0443	-3.41891	3.07501
89	Murphy, Troy	BOS	3.0500	7	6	4	8	57.1429	133.333	-76.1905	1	1	3	3	0.25	0.75	433.9500	802	798	848	832	105.736	104.261	1.475	123	167	287	273	0.3106	0.6322	-76.1905	0.25	0.75	-77.6655	-0.0606	0.1178	-9.60507	3.61042
90	Richardson, Jason	ORL	153.3667	269	269	261	263	97.026	97.7695	-0.743494	55	58	111	104	0.345912	0.656805	134.6333	250	249	271	258	108.4	103.615	4.7855	56	42	87	86	0.3944	0.6744	-0.743494	0.345912	0.656805	-5.529	-0.0485	-0.0176	-4.26988	2.61047
92	Dunleavy, Mike	IND	71.8333	140	133	155	131	110.714	98.4962	12.218	30	32	37	50	0.375	0.536232	168.1667	313	321	296	357	94.5687	111.215	-16.6463	58	81	105	122	0.3222	0.5645	12.218	0.375	0.536232	28.8643	0.0528	-0.0283	3.32018	3.14742
94	Smith, Josh	ATL	438.0167	777	777	776	804	99.8713	103.475	-3.6036	140	154	288	302	0.316742	0.651584	137.9833	249	252	259	284	104.016	112.698	-8.6823	47	54	80	90	0.3431	0.597	-3.6036	0.316742	0.651584	5.0787	-0.0264	0.0546	5.0946	2.87317
95	Harrington, Al	DEN	69.6833	137	136	142	148	103.65	108.824	-5.17389	30	26	48	52	0.365854	0.648649	170.3167	338	339	345	363	102.071	107.08	-5.0086	51	68	121	135	0.2742	0.6402	-5.17389	0.365854	0.648649	-0.1653	0.0917	0.0084	-2.39985	2.70665
97	Williams, Marvin	ATL	215.9833	396	397	399	428	100.758	107.809	-7.05099	71	65	133	158	0.310044	0.671717	360.0167	630	632	636	660	100.952	104.43	-3.478	116	143	235	234	0.3314	0.6217	-7.05099	0.310044	0.671717	-3.573	-0.0214	0.05	-3.15	2.44748
103	Fisher, Derek	LAL	325.5333	600	596	645	646	107.5	108.389	-0.889262	107	81	205	210	0.337539	0.716783	154.4667	270	275	287	299	106.296	108.727	-2.431	62	42	102	98	0.3875	0.7083	-0.889262	0.337539	0.716783	1.5417	-0.05	0.0085	-1.68929	4.46682
109	Ivey, Royal	OKC	6.1167	13	14	17	21	130.769	150	-19.2308	0	4	3	5	0	0.428571	834.8833	1598	1595	1725	1689	107.947	105.893	2.054	304	307	586	529	0.3649	0.6562	-19.2308	0	0.428571	-21.2848	-0.3649	-0.2276	NULL	NULL
110	Hinrich, Kirk	ATL	173.3167	313	315	312	310	99.6805	98.4127	1.26781	62	70	120	123	0.335135	0.631579	402.6833	713	714	723	778	101.402	108.964	-7.5611	125	138	248	269	0.3173	0.6425	1.26781	0.335135	0.631579	8.8289	0.0178	-0.0109	-10.3314	2.29954
111	Wallace, Gerald	POR	225.5667	399	394	422	426	105.764	108.122	-2.35742	62	71	147	141	0.305419	0.674312	62.4333	106	111	107	134	100.943	120.721	-19.7773	18	22	31	39	0.3158	0.5849	-2.35742	0.305419	0.674312	17.4199	-0.0104	0.0894	6.78289	2.37147
112	Nocioni, Andres	PHI	10.3833	17	19	13	20	76.4706	105.263	-28.7926	3	7	3	9	0.25	0.3	229.6167	413	410	420	450	101.695	109.756	-8.0612	80	79	153	164	0.3279	0.6595	-28.7926	0.25	0.3	-20.7314	-0.0779	-0.3595	-10.3701	3.16085
113	Duhon, Chris	ORL	3.9000	8	8	10	10	125	125	0	2	2	2	3	0.4	0.5	284.1000	511	510	522	511	102.153	100.196	1.9566	109	98	196	187	0.3682	0.6667	0	0.4	0.5	-1.9566	0.0318	-0.1667	-5.3645	3.50216
117	Okafor, Emeka	NOH	187.7000	331	336	332	371	100.302	110.417	-10.1146	50	69	107	125	0.285714	0.607955	100.3000	186	178	204	208	109.677	116.854	-7.1765	29	33	60	62	0.3187	0.6452	-10.1146	0.285714	0.607955	-2.9381	-0.033	-0.0372	1.20924	3.16119
118	Chandler, Tyson	DAL	679.9333	1230	1231	1350	1253	109.756	101.787	7.96893	199	220	442	428	0.317384	0.667674	333.0667	611	619	713	689	116.694	111.309	5.3854	97	114	203	211	0.3149	0.6404	7.96893	0.317384	0.667674	2.5835	0.0025	0.0273	4.15713	3.04369
121	Songaila, Darius	PHI	0.0000	0	0	0	0	NULL	NULL	NULL	0	0	0	0	NULL	NULL	240.0000	430	429	433	470	100.698	109.557	-8.85944	83	86	156	173	0.324219	0.644628	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
122	Deng, Luol	CHI	686.8500	1249	1241	1338	1244	107.126	100.242	6.88396	278	203	466	438	0.388268	0.696562	86.1500	154	156	142	168	92.2078	107.692	-15.4845	33	27	55	55	0.375	0.6707	6.88396	0.388268	0.696562	22.3685	0.0133	0.0259	4.58921	3.5354
123	Ely, Melvin	DEN	0.0000	0	0	0	0	NULL	NULL	NULL	0	0	0	0	NULL	NULL	240.0000	475	475	487	511	102.526	107.579	-5.05263	81	94	169	187	0.302239	0.642586	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
126	Felton, Raymond	DEN	151.8500	303	303	319	346	105.281	114.191	-8.91089	55	64	96	114	0.325444	0.6	88.1500	172	172	168	165	97.6744	95.9302	1.7442	26	30	73	73	0.2626	0.7087	-8.91089	0.325444	0.6	-10.6551	0.0628	-0.1087	-1.78174	2.549
130	Allen, Malik	ORL	7.3000	14	15	11	18	78.5714	120	-41.4286	3	2	5	8	0.272727	0.714286	280.7000	505	503	521	503	103.168	100	3.1683	108	98	193	182	0.3724	0.6632	-41.4286	0.272727	0.714286	-44.5969	-0.0997	0.0511	NULL	NULL
143	O'Neal, Jermaine	BOS	197.1667	362	369	410	348	113.26	94.3089	18.9507	56	78	145	123	0.312849	0.650224	239.8333	447	435	442	492	98.8814	113.103	-14.222	68	90	145	153	0.3077	0.617	18.9507	0.312849	0.650224	33.1727	0.0051	0.0332	4.29769	3.30677
144	Battie, Tony	PHI	37.7333	67	69	56	71	83.5821	102.899	-19.3165	10	14	31	31	0.243902	0.688889	202.2667	363	360	377	399	103.857	110.833	-6.9766	73	72	125	142	0.3395	0.6345	-19.3165	0.243902	0.688889	-12.3399	-0.0956	0.0544	NULL	NULL
145	Artest, Ron	LAL	286.7167	526	525	574	567	109.125	108	1.12548	92	76	184	189	0.327402	0.707692	193.2833	344	346	358	378	104.07	109.249	-5.1788	77	47	123	119	0.3929	0.7235	1.12548	0.327402	0.707692	6.3043	-0.0655	-0.0158	-0.997018	3.36128
148	Stevenson, DeShawn	DAL	332.3000	589	612	572	640	97.1138	104.575	-7.46141	87	91	216	238	0.267692	0.703583	680.7000	1252	1238	1491	1302	119.09	105.17	13.9198	209	243	429	401	0.3426	0.6384	-7.46141	0.267692	0.703583	-21.3812	-0.0749	0.0652	-11.9971	2.82322
149	Howard, Dwight	ORL	257.6833	456	449	469	454	102.851	101.114	1.73729	101	95	175	166	0.378277	0.648148	30.3167	63	69	63	67	100	97.1014	2.8986	10	5	23	24	0.2941	0.8214	1.73729	0.378277	0.648148	-1.1613	0.0842	-0.1733	8.13598	3.24268
151	Turkoglu, Hedo	ORL	209.1667	373	372	363	355	97.319	95.4301	1.88893	87	77	143	143	0.378261	0.65	78.8333	146	146	169	166	115.753	113.699	2.0548	24	23	55	47	0.338	0.7051	1.88893	0.378261	0.65	-0.1659	0.0403	-0.0551	-1.5485	2.46237
155	Granger, Danny	IND	183.4167	350	351	334	392	95.4286	111.681	-16.2523	65	89	111	135	0.325	0.555	56.5833	103	103	117	96	113.592	93.2039	20.3883	23	24	31	37	0.3833	0.5636	-16.2523	0.325	0.555	-36.6406	-0.0583	-0.0086	-1.95887	3.21458
158	Nelson, Jameer	ORL	216.4167	390	389	395	370	101.282	95.1157	6.16637	90	78	151	149	0.376569	0.659389	71.5833	129	129	137	151	106.202	117.054	-10.8527	21	22	47	41	0.3387	0.6812	6.16637	0.376569	0.659389	17.0191	0.0379	-0.0218	0.263821	3.42679
166	Allen, Ray	BOS	361.3000	665	662	729	675	109.624	101.964	7.66031	100	142	246	224	0.308642	0.634021	75.7000	144	142	123	165	85.4167	116.197	-30.7805	24	26	44	52	0.3158	0.6286	7.66031	0.308642	0.634021	38.4408	-0.0072	0.0054	0.676841	3.22472
167	Brand, Elton	PHI	185.1500	328	326	355	358	108.232	109.816	-1.58424	67	61	120	127	0.345361	0.662983	54.8500	102	103	78	112	76.4706	108.738	-32.2673	16	25	36	46	0.2581	0.5902	-1.58424	0.345361	0.662983	30.6831	0.0873	0.0728	4.09136	3.27495
172	Collison, Nick	OKC	413.1333	782	786	899	820	114.962	104.326	10.6359	153	168	291	240	0.389313	0.633987	427.8667	829	823	843	890	101.689	108.141	-6.4522	151	143	298	294	0.3393	0.6757	10.6359	0.389313	0.633987	17.0881	0.05	-0.0417	8.72066	2.86819
176	Wilkins, Damien	ATL	38.5167	69	70	71	62	102.899	88.5714	14.3271	19	20	28	23	0.452381	0.583333	537.4833	957	959	964	1026	100.731	106.986	-6.255	168	188	340	369	0.3128	0.6439	14.3271	0.452381	0.583333	20.5821	0.1396	-0.0606	-3.61382	3.40858
186	Bryant, Kobe	LAL	354.3833	647	646	707	703	109.274	108.824	0.450041	115	92	224	226	0.337243	0.708861	125.6167	223	225	225	242	100.897	107.556	-6.6587	54	31	83	82	0.3971	0.7281	0.450041	0.337243	0.708861	7.1087	-0.0599	-0.0192	-4.09487	3.89702
187	Odom, Lamar	LAL	285.8833	520	513	559	562	107.5	109.552	-2.05166	109	77	183	179	0.378472	0.703846	194.1167	350	358	373	383	106.571	106.983	-0.4118	60	46	124	129	0.3175	0.7294	-2.05166	0.378472	0.703846	-1.6399	0.061	-0.0256	3.3288	2.84932
194	Bynum, Andrew	LAL	319.7333	572	574	590	620	103.147	108.014	-4.86708	110	83	207	207	0.347003	0.713793	160.2667	298	297	342	325	114.765	109.428	5.3375	59	40	100	101	0.3688	0.7143	-4.86708	0.347003	0.713793	-10.2046	-0.0218	-0.0005	2.37064	3.05537
196	Williams, Jason	MEM	0.0000	0	0	0	0	NULL	NULL	NULL	0	0	0	0	NULL	NULL	649.0000	1225	1226	1282	1291	104.653	105.302	-0.648733	249	214	424	440	0.361393	0.664577	NULL	NULL	NULL	NULL	NULL	NULL	2.76067	4.38402
197	Gasol, Pau	LAL	357.9333	649	653	717	703	110.478	107.657	2.82069	116	90	222	226	0.339181	0.711538	122.0667	221	218	215	242	97.2851	111.009	-13.7241	53	33	85	82	0.3926	0.7203	2.82069	0.339181	0.711538	16.5448	-0.0534	-0.0088	7.62794	3.51051
198	Battier, Shane	MEM	339.2500	652	646	692	677	106.135	104.799	1.33621	131	111	227	232	0.360882	0.671598	309.7500	573	580	590	614	102.967	105.862	-2.8952	118	103	197	208	0.362	0.6567	1.33621	0.360882	0.671598	4.2314	-0.0011	0.0149	2.21994	2.64604
201	Haslem, Udonis	MIA	290.0167	524	532	558	547	106.489	102.82	3.669	79	93	199	173	0.313492	0.681507	727.9833	1304	1300	1390	1345	106.595	103.462	3.1336	241	234	491	469	0.3394	0.6772	3.669	0.313492	0.681507	0.5354	-0.0259	0.0043	-2.89156	3.17041
203	O'Neal, Shaquille	BOS	12.0167	21	21	23	23	109.524	109.524	0	3	3	5	4	0.428571	0.625	424.9833	788	783	829	817	105.203	104.342	0.8608	121	165	285	272	0.3079	0.6333	0	0.428571	0.625	-0.8608	0.1207	-0.0083	3.30355	3.35719
204	Wade, Dwyane	MIA	827.8333	1501	1496	1592	1545	106.063	103.275	2.78722	265	273	560	536	0.330836	0.672269	190.1667	327	336	356	347	108.868	103.274	5.5947	55	54	130	106	0.3416	0.7065	2.78722	0.330836	0.672269	-2.8075	-0.0108	-0.0342	5.3415	2.79074
209	Miller, Mike	MIA	214.9000	386	388	412	373	106.736	96.134	10.6017	61	61	153	123	0.331522	0.714953	803.1000	1442	1444	1536	1519	106.519	105.194	1.3248	259	266	537	519	0.3329	0.6687	10.6017	0.331522	0.714953	9.2769	-0.0014	0.0463	-3.95292	2.79659
211	Kapono, Jason	PHI	0.0000	0	0	0	0	NULL	NULL	NULL	0	0	0	0	NULL	NULL	240.0000	430	429	433	470	100.698	109.557	-8.85944	83	86	156	173	0.324219	0.644628	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
212	Jones, Dahntay	IND	49.5667	92	93	91	108	98.913	116.129	-17.216	23	24	30	32	0.418182	0.555556	190.4333	361	361	360	380	99.723	105.263	-5.5402	65	89	112	140	0.3171	0.5572	-17.216	0.418182	0.555556	-11.6758	0.1011	-0.0016	-5.26842	3.73058
215	Barron, Earl	POR	0.3000	0	0	0	0	NULL	NULL	NULL	0	0	0	0	NULL	NULL	287.7000	505	505	529	560	104.753	110.891	-6.1386	80	93	178	180	0.3077	0.6568	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
220	Krstic, Nenad	BOS	55.9500	101	103	93	115	92.0792	111.65	-19.5713	15	22	36	36	0.294118	0.62069	381.0500	708	701	759	725	107.203	103.424	3.7797	109	146	254	240	0.3123	0.635	-19.5713	0.294118	0.62069	-23.351	-0.0182	-0.0143	-3.40986	2.94662
221	Jefferson, Richard	SAS	176.3500	335	335	319	340	95.2239	101.493	-6.26866	51	53	130	122	0.294798	0.710383	116.6500	222	220	247	245	111.261	111.364	-0.1024	41	34	69	82	0.3333	0.6699	-6.26866	0.294798	0.710383	-6.1663	-0.0385	0.0405	-2.50665	2.97103
222	Kidd, Jason	DAL	744.4167	1352	1355	1503	1368	111.169	100.959	10.2092	223	248	492	463	0.325073	0.664865	268.5833	489	495	560	574	114.519	115.96	-1.4402	73	86	153	176	0.2932	0.6402	10.2092	0.325073	0.664865	11.6494	0.0319	0.0247	-0.397919	3.25879
223	Collins, Jason	ATL	158.2167	278	284	256	276	92.0863	97.1831	-5.09677	48	60	106	108	0.307692	0.638554	417.7833	748	745	779	812	104.144	108.993	-4.8489	139	148	262	284	0.3286	0.639	-5.09677	0.307692	0.638554	-0.2479	-0.0209	-0.0004	5.23586	3.64358
237	Richardson, Quentin	ORL	98.4333	180	183	194	198	107.778	108.197	-0.418944	28	31	64	62	0.311111	0.673684	189.5667	339	335	338	323	99.705	96.4179	3.2871	83	69	134	128	0.3934	0.6601	-0.418944	0.311111	0.673684	-3.706	-0.0823	0.0136	-6.63311	2.95017
239	West, Delonte	BOS	170.0500	315	300	281	344	89.2064	114.667	-25.4603	43	57	102	121	0.262195	0.641509	266.9500	494	504	571	496	115.587	98.4127	17.1743	81	111	188	155	0.3432	0.6288	-25.4603	0.262195	0.641509	-42.6346	-0.081	0.0127	-12.2658	3.3623
240	Pierce, Paul	BOS	343.4333	642	639	681	672	106.075	105.164	0.910447	93	131	226	223	0.294304	0.633053	93.5667	167	165	171	168	102.395	101.818	0.577	31	37	64	53	0.369	0.6337	0.910447	0.294304	0.633053	0.3334	-0.0747	-0.0006	1.66181	3.25793
241	Barnes, Matt	LAL	131.0000	234	237	237	245	101.282	103.376	-2.09348	58	34	86	81	0.417266	0.716667	349.0000	636	634	695	700	109.277	110.41	-1.1334	111	89	221	227	0.3284	0.7129	-2.09348	0.417266	0.716667	-0.9601	0.0889	0.0038	-3.46986	2.9426
245	Ariza, Trevor	NOH	240.9667	430	431	448	487	104.186	112.993	-8.80699	67	82	139	155	0.301802	0.628959	47.0333	87	83	88	92	101.149	110.843	-9.6939	12	20	28	32	0.2727	0.5833	-8.80699	0.301802	0.628959	0.8869	0.0291	0.0457	-8.07574	2.78369
249	Crawford, Jamal	ATL	357.9833	649	646	658	710	101.387	109.907	-8.52037	117	143	213	249	0.319672	0.598315	218.0167	377	383	377	378	100	98.6945	1.3055	70	65	155	143	0.3286	0.7045	-8.52037	0.319672	0.598315	-9.8259	-0.0089	-0.1062	-1.76665	2.57825
252	Scalabrine, Brian	CHI	0.0000	0	0	0	0	NULL	NULL	NULL	0	0	0	0	NULL	NULL	773.0000	1403	1397	1480	1412	105.488	101.074	4.41451	311	230	521	493	0.386816	0.693742	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
253	Perkins, Kendrick	OKC	478.7000	907	906	937	973	103.308	107.395	-4.08754	170	168	331	319	0.347648	0.663327	362.3000	704	703	805	737	114.347	104.836	9.5102	134	143	258	215	0.384	0.6434	-4.08754	0.347648	0.663327	-13.5977	-0.0364	0.0199	-3.42395	2.72689
254	Robinson, Nate	OKC	11.8000	24	25	31	35	129.167	140	-10.8333	1	6	7	8	0.111111	0.538462	829.2000	1587	1584	1711	1675	107.813	105.745	2.0685	303	305	582	526	0.3655	0.6561	-10.8333	0.111111	0.538462	-12.9018	-0.2544	-0.1176	-7.42933	3.49142
258	Ilgauskas, Zydrunas	MIA	103.5500	190	189	168	233	88.4211	123.28	-34.8594	41	23	66	77	0.347458	0.741573	914.4500	1638	1643	1780	1659	108.669	100.974	7.6953	279	304	624	565	0.3306	0.6724	-34.8594	0.347458	0.741573	-42.5547	0.0169	0.0692	-10.6615	3.24608
260	James, LeBron	MIA	921.6167	1651	1653	1767	1738	107.026	105.142	1.88388	289	301	613	590	0.328783	0.670678	96.3833	177	179	181	154	102.26	86.0335	16.2264	31	26	77	52	0.3735	0.7476	1.88388	0.328783	0.670678	-14.3425	-0.0447	-0.0769	9.09946	2.44107
